season,week,game_id,team,opponent,prior_games,prior_off_drives,prior_off_start_ytg_sum,prior_off_short_fields,prior_off_opportunities,prior_off_opportunity_points,prior_off_opportunity_tds,prior_off_points,prior_def_drives,prior_def_opponent_start_ytg_sum,prior_def_short_fields_allowed,prior_def_opportunities_allowed,prior_def_opportunity_points_allowed,prior_def_opportunity_tds_allowed,prior_def_points_allowed,pregame_off_avg_start_ytg,pregame_off_short_field_rate,pregame_off_opportunity_rate,pregame_off_points_per_opportunity,pregame_off_td_rate_per_opportunity,pregame_off_points_per_drive,pregame_def_opponent_avg_start_ytg,pregame_def_short_field_rate_allowed,pregame_def_opportunity_rate_allowed,pregame_def_points_per_opportunity_allowed,pregame_def_td_rate_per_opportunity_allowed,pregame_def_points_per_drive_allowed
2021,8,401309575,Akron,Buffalo,7,66.0,4807.0,12.0,29.0,118.0,16.0,121.0,55.0,3642.0,16.0,42.0,243.0,24.0,245.0,72.83333333333333,0.18181818181818182,0.4393939393939394,4.068965517241379,0.5517241379310345,1.8333333333333333,66.21818181818182,0.2909090909090909,0.7636363636363637,5.785714285714286,0.5714285714285714,4.454545454545454
2021,10,401309579,Akron,Ball State,8,75.0,5476.0,12.0,31.0,121.0,16.0,124.0,64.0,4136.0,20.0,50.0,285.0,30.0,287.0,73.01333333333334,0.16,0.41333333333333333,3.903225806451613,0.5161290322580645,1.6533333333333333,64.625,0.3125,0.78125,5.7,0.6,4.484375
2021,11,401309584,Akron,Western Michigan,9,86.0,6327.0,12.0,37.0,156.0,20.0,161.0,75.0,4893.0,21.0,55.0,320.0,34.0,328.0,73.56976744186046,0.13953488372093023,0.43023255813953487,4.216216216216216,0.5405405405405406,1.872093023255814,65.24,0.28,0.7333333333333333,5.818181818181818,0.6181818181818182,4.373333333333333
2021,12,401309592,Akron,Kent State,10,95.0,6938.0,14.0,44.0,194.0,23.0,199.0,85.0,5654.0,22.0,62.0,369.0,39.0,377.0,73.03157894736842,0.14736842105263157,0.4631578947368421,4.409090909090909,0.5227272727272727,2.094736842105263,66.51764705882353,0.25882352941176473,0.7294117647058823,5.951612903225806,0.6290322580645161,4.435294117647059
2021,13,401309597,Akron,Toledo,11,100.0,7245.0,15.0,49.0,194.0,23.0,199.0,89.0,5953.0,23.0,66.0,398.0,43.0,406.0,72.45,0.15,0.49,3.9591836734693877,0.46938775510204084,1.99,66.88764044943821,0.25842696629213485,0.7415730337078652,6.03030303030303,0.6515151515151515,4.561797752808989
2021,1,401281942,Alabama,Miami,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2021,2,401282056,Alabama,Mercer,1,8.0,584.0,1.0,7.0,37.0,4.0,37.0,7.0,525.0,0.0,2.0,3.0,0.0,3.0,73.0,0.125,0.875,5.285714285714286,0.5714285714285714,4.625,75.0,0.0,0.2857142857142857,1.5,0.0,0.42857142857142855
2021,3,401282071,Alabama,Florida,2,15.0,1004.0,4.0,11.0,61.0,7.0,61.0,7.0,525.0,0.0,2.0,3.0,0.0,3.0,66.93333333333334,0.26666666666666666,0.7333333333333333,5.545454545454546,0.6363636363636364,4.066666666666666,75.0,0.0,0.2857142857142857,1.5,0.0,0.42857142857142855
2021,4,401282081,Alabama,Southern Miss,3,25.0,1709.0,5.0,16.0,92.0,11.0,92.0,17.0,1320.0,0.0,8.0,32.0,4.0,32.0,68.36,0.2,0.64,5.75,0.6875,3.68,77.6470588235294,0.0,0.47058823529411764,4.0,0.5,1.8823529411764706
2021,5,401282089,Alabama,Ole Miss,4,31.0,2155.0,7.0,21.0,120.0,15.0,120.0,24.0,1823.0,1.0,10.0,39.0,5.0,39.0,69.51612903225806,0.22580645161290322,0.6774193548387096,5.714285714285714,0.7142857142857143,3.870967741935484,75.95833333333333,0.041666666666666664,0.4166666666666667,3.9,0.5,1.625
2021,6,401282103,Alabama,Texas A&M,5,40.0,2702.0,11.0,28.0,162.0,21.0,162.0,31.0,2367.0,1.0,11.0,39.0,5.0,39.0,67.55,0.275,0.7,5.785714285714286,0.75,4.05,76.35483870967742,0.03225806451612903,0.3548387096774194,3.5454545454545454,0.45454545454545453,1.2580645161290323
2021,7,401282107,Alabama,Mississippi State,6,52.0,3537.0,13.0,37.0,193.0,24.0,193.0,44.0,3337.0,2.0,17.0,73.0,9.0,73.0,68.01923076923077,0.25,0.7115384615384616,5.216216216216216,0.6486486486486487,3.7115384615384617,75.8409090909091,0.045454545454545456,0.38636363636363635,4.294117647058823,0.5294117647058824,1.6590909090909092
2021,8,401282111,Alabama,Tennessee,7,61.0,4190.0,16.0,42.0,228.0,29.0,228.0,53.0,4024.0,3.0,21.0,82.0,9.0,82.0,68.68852459016394,0.26229508196721313,0.6885245901639344,5.428571428571429,0.6904761904761905,3.737704918032787,75.9245283018868,0.05660377358490566,0.39622641509433965,3.9047619047619047,0.42857142857142855,1.5471698113207548
2021,10,401282120,Alabama,LSU,8,74.0,5052.0,19.0,52.0,280.0,36.0,280.0,66.0,4943.0,4.0,25.0,106.0,12.0,106.0,68.27027027027027,0.25675675675675674,0.7027027027027027,5.384615384615385,0.6923076923076923,3.7837837837837838,74.89393939393939,0.06060606060606061,0.3787878787878788,4.24,0.48,1.606060606060606
2021,11,401282127,Alabama,New Mexico State,9,86.0,5841.0,24.0,58.0,300.0,39.0,300.0,79.0,5866.0,6.0,29.0,120.0,14.0,120.0,67.9186046511628,0.27906976744186046,0.6744186046511628,5.172413793103448,0.6724137931034483,3.488372093023256,74.25316455696202,0.0759493670886076,0.3670886075949367,4.137931034482759,0.4827586206896552,1.518987341772152
2021,12,401282135,Alabama,Arkansas,10,93.0,6210.0,27.0,64.0,342.0,45.0,342.0,86.0,6413.0,6.0,30.0,123.0,14.0,123.0,66.7741935483871,0.2903225806451613,0.6881720430107527,5.34375,0.703125,3.6774193548387095,74.56976744186046,0.06976744186046512,0.3488372093023256,4.1,0.4666666666666667,1.430232558139535
2021,13,401282146,Alabama,Auburn,11,106.0,7134.0,30.0,75.0,384.0,50.0,384.0,98.0,7348.0,6.0,35.0,158.0,19.0,158.0,67.30188679245283,0.2830188679245283,0.7075471698113207,5.12,0.6666666666666666,3.6226415094339623,74.9795918367347,0.061224489795918366,0.35714285714285715,4.514285714285714,0.5428571428571428,1.6122448979591837
2021,14,401282154,Alabama,Georgia,12,120.0,8221.0,32.0,79.0,394.0,51.0,394.0,112.0,8253.0,12.0,41.0,168.0,20.0,168.0,68.50833333333334,0.26666666666666666,0.6583333333333333,4.987341772151899,0.6455696202531646,3.283333333333333,73.6875,0.10714285714285714,0.36607142857142855,4.097560975609756,0.4878048780487805,1.5
2021,1,401300993,App State,East Carolina,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2021,2,401282620,App State,Miami,1,11.0,817.0,2.0,7.0,33.0,4.0,33.0,10.0,786.0,0.0,5.0,16.0,2.0,16.0,74.27272727272727,0.18181818181818182,0.6363636363636364,4.714285714285714,0.5714285714285714,3.0,78.6,0.0,0.5,3.2,0.4,1.6
2021,3,401309604,App State,Elon,2,23.0,1807.0,2.0,10.0,49.0,6.0,49.0,23.0,1602.0,4.0,13.0,39.0,4.0,39.0,78.56521739130434,0.08695652173913043,0.43478260869565216,4.9,0.6,2.130434782608696,69.65217391304348,0.17391304347826086,0.5652173913043478,3.0,0.3076923076923077,1.6956521739130435
2021,4,401282208,App State,Marshall,3,34.0,2528.0,6.0,17.0,83.0,10.0,83.0,23.0,1602.0,4.0,13.0,39.0,4.0,39.0,74.3529411764706,0.17647058823529413,0.5,4.882352941176471,0.5882352941176471,2.4411764705882355,69.65217391304348,0.17391304347826086,0.5652173913043478,3.0,0.3076923076923077,1.6956521739130435
2021,5,401309612,App State,Georgia State,4,45.0,3364.0,7.0,25.0,114.0,14.0,114.0,34.0,2367.0,6.0,20.0,62.0,6.0,62.0,74.75555555555556,0.15555555555555556,0.5555555555555556,4.56,0.56,2.533333333333333,69.61764705882354,0.17647058823529413,0.5882352941176471,3.1,0.3,1.8235294117647058
2021,7,401309620,App State,Louisiana,5,55.0,4066.0,10.0,30.0,145.0,18.0,145.0,45.0,3186.0,7.0,23.0,71.0,6.0,71.0,73.92727272727272,0.18181818181818182,0.5454545454545454,4.833333333333333,0.6,2.6363636363636362,70.8,0.15555555555555556,0.5111111111111111,3.0869565217391304,0.2608695652173913,1.5777777777777777
2021,8,401309623,App State,Coastal Carolina,6,64.0,4676.0,12.0,35.0,158.0,19.0,158.0,55.0,3845.0,10.0,30.0,112.0,12.0,112.0,73.0625,0.1875,0.546875,4.514285714285714,0.5428571428571428,2.46875,69.9090909090909,0.18181818181818182,0.5454545454545454,3.7333333333333334,0.4,2.036363636363636
2021,9,401309628,App State,UL Monroe,7,75.0,5489.0,14.0,42.0,188.0,23.0,188.0,65.0,4560.0,12.0,35.0,139.0,15.0,139.0,73.18666666666667,0.18666666666666668,0.56,4.476190476190476,0.5476190476190477,2.506666666666667,70.15384615384616,0.18461538461538463,0.5384615384615384,3.9714285714285715,0.42857142857142855,2.1384615384615384
2021,10,401309633,App State,Arkansas State,8,84.0,6020.0,17.0,49.0,228.0,29.0,228.0,74.0,5190.0,13.0,38.0,145.0,16.0,145.0,71.66666666666667,0.20238095238095238,0.5833333333333334,4.653061224489796,0.5918367346938775,2.7142857142857144,70.13513513513513,0.17567567567567569,0.5135135135135135,3.8157894736842106,0.42105263157894735,1.9594594594594594
2021,11,401309637,App State,South Alabama,9,92.0,6594.0,19.0,54.0,261.0,33.0,262.0,83.0,5824.0,15.0,42.0,160.0,18.0,160.0,71.67391304347827,0.20652173913043478,0.5869565217391305,4.833333333333333,0.6111111111111112,2.847826086956522,70.16867469879519,0.18072289156626506,0.5060240963855421,3.8095238095238093,0.42857142857142855,1.927710843373494
2021,12,401309642,App State,Troy,10,105.0,7477.0,23.0,58.0,285.0,36.0,286.0,97.0,6789.0,18.0,48.0,160.0,18.0,160.0,71.20952380952382,0.21904761904761905,0.5523809523809524,4.913793103448276,0.6206896551724138,2.723809523809524,69.98969072164948,0.18556701030927836,0.4948453608247423,3.3333333333333335,0.375,1.6494845360824741
2021,13,401309646,App State,Georgia Southern,11,115.0,8044.0,28.0,66.0,316.0,40.0,317.0,107.0,7516.0,18.0,50.0,167.0,19.0,167.0,69.94782608695652,0.24347826086956523,0.5739130434782609,4.787878787878788,0.6060606060606061,2.756521739130435,70.24299065420561,0.16822429906542055,0.4672897196261682,3.34,0.38,1.560747663551402
2021,14,401331161,App State,Louisiana,12,125.0,8753.0,30.0,71.0,329.0,41.0,330.0,119.0,8423.0,19.0,54.0,170.0,19.0,170.0,70.024,0.24,0.568,4.633802816901408,0.5774647887323944,2.64,70.78151260504201,0.15966386554621848,0.453781512605042,3.1481481481481484,0.35185185185185186,1.4285714285714286
2021,1,401309841,Arizona,BYU,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2021,2,401309846,Arizona,San Diego State,1,11.0,824.0,2.0,7.0,14.0,1.0,14.0,12.0,928.0,1.0,4.0,24.0,3.0,24.0,74.9090909090909,0.18181818181818182,0.6363636363636364,2.0,0.14285714285714285,1.2727272727272727,77.33333333333333,0.08333333333333333,0.3333333333333333,6.0,0.75,2.0
2021,3,401309853,Arizona,Northern Arizona,2,22.0,1690.0,2.0,8.0,21.0,2.0,21.0,23.0,1661.0,4.0,10.0,55.0,7.0,55.0,76.81818181818181,0.09090909090909091,0.36363636363636365,2.625,0.25,0.9545454545454546,72.21739130434783,0.17391304347826086,0.43478260869565216,5.5,0.7,2.391304347826087
2021,4,401309859,Arizona,Oregon,3,38.0,2769.0,5.0,15.0,34.0,3.0,34.0,23.0,1661.0,4.0,10.0,55.0,7.0,55.0,72.86842105263158,0.13157894736842105,0.39473684210526316,2.2666666666666666,0.2,0.8947368421052632,72.21739130434783,0.17391304347826086,0.43478260869565216,5.5,0.7,2.391304347826087
2021,6,401309870,Arizona,UCLA,4,50.0,3689.0,6.0,21.0,53.0,5.0,53.0,34.0,2419.0,7.0,16.0,89.0,11.0,89.0,73.78,0.12,0.42,2.5238095238095237,0.23809523809523808,1.06,71.1470588235294,0.20588235294117646,0.47058823529411764,5.5625,0.6875,2.6176470588235294
2021,7,401309875,Arizona,Colorado,5,61.0,4526.0,7.0,26.0,69.0,6.0,69.0,44.0,3042.0,11.0,25.0,123.0,15.0,123.0,74.19672131147541,0.11475409836065574,0.4262295081967213,2.6538461538461537,0.23076923076923078,1.1311475409836065,69.13636363636364,0.25,0.5681818181818182,4.92,0.6,2.7954545454545454
2021,8,401309877,Arizona,Washington,6,71.0,5261.0,7.0,27.0,69.0,6.0,69.0,53.0,3767.0,11.0,29.0,136.0,16.0,137.0,74.09859154929578,0.09859154929577464,0.38028169014084506,2.5555555555555554,0.2222222222222222,0.971830985915493,71.0754716981132,0.20754716981132076,0.5471698113207547,4.689655172413793,0.5517241379310345,2.5849056603773586
2021,9,401309886,Arizona,USC,7,83.0,6146.0,8.0,32.0,85.0,7.0,85.0,64.0,4618.0,11.0,32.0,157.0,19.0,158.0,74.04819277108433,0.0963855421686747,0.3855421686746988,2.65625,0.21875,1.0240963855421688,72.15625,0.171875,0.5,4.90625,0.59375,2.46875
2021,10,401309889,Arizona,California,8,94.0,6975.0,9.0,40.0,112.0,10.0,112.0,76.0,5480.0,12.0,42.0,198.0,24.0,199.0,74.20212765957447,0.09574468085106383,0.425531914893617,2.8,0.25,1.1914893617021276,72.10526315789474,0.15789473684210525,0.5526315789473685,4.714285714285714,0.5714285714285714,2.6184210526315788
2021,11,401309896,Arizona,Utah,9,108.0,7959.0,12.0,45.0,122.0,11.0,122.0,89.0,6509.0,13.0,43.0,201.0,24.0,202.0,73.69444444444444,0.1111111111111111,0.4166666666666667,2.7111111111111112,0.24444444444444444,1.1296296296296295,73.13483146067416,0.14606741573033707,0.48314606741573035,4.674418604651163,0.5581395348837209,2.269662921348315
2021,12,401309899,Arizona,Washington State,10,117.0,8628.0,12.0,51.0,145.0,13.0,145.0,100.0,7294.0,14.0,50.0,239.0,29.0,240.0,73.74358974358974,0.10256410256410256,0.4358974358974359,2.843137254901961,0.2549019607843137,1.2393162393162394,72.94,0.14,0.5,4.78,0.58,2.4
2021,13,401309909,Arizona,Arizona State,11,127.0,9415.0,12.0,54.0,160.0,15.0,160.0,112.0,8137.0,16.0,56.0,281.0,35.0,282.0,74.13385826771653,0.09448818897637795,0.4251968503937008,2.962962962962963,0.2777777777777778,1.2598425196850394,72.65178571428571,0.14285714285714285,0.5,5.017857142857143,0.625,2.517857142857143
2021,1,401309835,Arizona State,Southern Utah,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2021,2,401309847,Arizona State,UNLV,1,10.0,601.0,3.0,7.0,33.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,0.3,0.7,4.714285714285714,0.7142857142857143,3.3,,,,,,
2021,3,401309854,Arizona State,BYU,2,19.0,1154.0,8.0,16.0,67.0,10.0,67.0,9.0,709.0,0.0,2.0,10.0,1.0,10.0,60.73684210526316,0.42105263157894735,0.8421052631578947,4.1875,0.625,3.526315789473684,78.77777777777777,0.0,0.2222222222222222,5.0,0.5,1.1111111111111112
2021,4,401309862,Arizona State,Colorado,3,30.0,1979.0,9.0,22.0,84.0,12.0,84.0,21.0,1587.0,1.0,9.0,37.0,5.0,37.0,65.96666666666667,0.3,0.7333333333333333,3.8181818181818183,0.5454545454545454,2.8,75.57142857142857,0.047619047619047616,0.42857142857142855,4.111111111111111,0.5555555555555556,1.7619047619047619
2021,5,401309866,Arizona State,UCLA,4,41.0,2789.0,11.0,27.0,119.0,17.0,119.0,30.0,2313.0,1.0,12.0,47.0,6.0,47.0,68.02439024390245,0.2682926829268293,0.6585365853658537,4.407407407407407,0.6296296296296297,2.902439024390244,77.1,0.03333333333333333,0.4,3.9166666666666665,0.5,1.5666666666666667
2021,6,401309868,Arizona State,Stanford,5,52.0,3485.0,15.0,35.0,161.0,22.0,161.0,42.0,3145.0,2.0,19.0,70.0,8.0,70.0,67.01923076923077,0.28846153846153844,0.6730769230769231,4.6,0.6285714285714286,3.0961538461538463,74.88095238095238,0.047619047619047616,0.4523809523809524,3.6842105263157894,0.42105263157894735,1.6666666666666667
2021,7,401309876,Arizona State,Utah,6,63.0,4314.0,16.0,40.0,182.0,25.0,182.0,53.0,3943.0,4.0,26.0,80.0,9.0,80.0,68.47619047619048,0.25396825396825395,0.6349206349206349,4.55,0.625,2.888888888888889,74.39622641509433,0.07547169811320754,0.49056603773584906,3.076923076923077,0.34615384615384615,1.509433962264151
2021,9,401309885,Arizona State,Washington State,7,74.0,5134.0,16.0,45.0,203.0,28.0,203.0,63.0,4673.0,4.0,33.0,115.0,14.0,115.0,69.37837837837837,0.21621621621621623,0.6081081081081081,4.511111111111111,0.6222222222222222,2.7432432432432434,74.17460317460318,0.06349206349206349,0.5238095238095238,3.484848484848485,0.42424242424242425,1.8253968253968254
2021,10,401309892,Arizona State,USC,8,85.0,5888.0,17.0,50.0,217.0,30.0,217.0,76.0,5491.0,10.0,40.0,146.0,18.0,146.0,69.27058823529411,0.2,0.5882352941176471,4.34,0.6,2.552941176470588,72.25,0.13157894736842105,0.5263157894736842,3.65,0.45,1.9210526315789473
2021,11,401309897,Arizona State,Washington,9,98.0,6875.0,17.0,55.0,248.0,34.0,248.0,88.0,6318.0,12.0,45.0,162.0,19.0,162.0,70.15306122448979,0.17346938775510204,0.5612244897959183,4.509090909090909,0.6181818181818182,2.5306122448979593,71.79545454545455,0.13636363636363635,0.5113636363636364,3.6,0.4222222222222222,1.8409090909090908
2021,12,401309902,Arizona State,Oregon State,10,109.0,7584.0,20.0,62.0,276.0,38.0,276.0,102.0,7287.0,17.0,50.0,192.0,23.0,192.0,69.57798165137615,0.1834862385321101,0.5688073394495413,4.451612903225806,0.6129032258064516,2.532110091743119,71.44117647058823,0.16666666666666666,0.49019607843137253,3.84,0.46,1.8823529411764706
2021,13,401309909,Arizona State,Arizona,11,119.0,8312.0,22.0,66.0,286.0,39.0,286.0,112.0,7955.0,20.0,56.0,216.0,26.0,216.0,69.84873949579831,0.18487394957983194,0.5546218487394958,4.333333333333333,0.5909090909090909,2.403361344537815,71.02678571428571,0.17857142857142858,0.5,3.857142857142857,0.4642857142857143,1.9285714285714286
2021,1,401281943,Arkansas,Rice,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2021,2,401282057,Arkansas,Texas,1,15.0,980.0,5.0,6.0,38.0,5.0,38.0,15.0,984.0,6.0,4.0,10.0,1.0,17.0,65.33333333333333,0.3333333333333333,0.4,6.333333333333333,0.8333333333333334,2.533333333333333,65.6,0.4,0.26666666666666666,2.5,0.25,1.1333333333333333
2021,3,401282069,Arkansas,Georgia Southern,2,28.0,1801.0,9.0,15.0,71.0,8.0,71.0,26.0,1754.0,7.0,7.0,24.0,3.0,31.0,64.32142857142857,0.32142857142857145,0.5357142857142857,4.733333333333333,0.5333333333333333,2.5357142857142856,67.46153846153847,0.2692307692307692,0.2692307692307692,3.4285714285714284,0.42857142857142855,1.1923076923076923
2021,4,401282082,Arkansas,Texas A&M,3,40.0,2748.0,9.0,22.0,109.0,13.0,109.0,38.0,2620.0,9.0,10.0,34.0,4.0,41.0,68.7,0.225,0.55,4.954545454545454,0.5909090909090909,2.725,68.94736842105263,0.23684210526315788,0.2631578947368421,3.4,0.4,1.0789473684210527
2021,5,401282090,Arkansas,Georgia,4,53.0,3707.0,12.0,28.0,129.0,15.0,129.0,50.0,3508.0,10.0,13.0,44.0,5.0,51.0,69.94339622641509,0.22641509433962265,0.5283018867924528,4.607142857142857,0.5357142857142857,2.4339622641509435,70.16,0.2,0.26,3.3846153846153846,0.38461538461538464,1.02
2021,6,401282100,Arkansas,Ole Miss,5,61.0,4310.0,12.0,30.0,129.0,15.0,129.0,58.0,4099.0,12.0,18.0,71.0,8.0,78.0,70.65573770491804,0.19672131147540983,0.4918032786885246,4.3,0.5,2.1147540983606556,70.67241379310344,0.20689655172413793,0.3103448275862069,3.9444444444444446,0.4444444444444444,1.3448275862068966
2021,7,401282104,Arkansas,Auburn,6,74.0,5299.0,13.0,40.0,180.0,22.0,180.0,70.0,4989.0,12.0,26.0,123.0,15.0,130.0,71.60810810810811,0.17567567567567569,0.5405405405405406,4.5,0.55,2.4324324324324325,71.27142857142857,0.17142857142857143,0.37142857142857144,4.730769230769231,0.5769230769230769,1.8571428571428572
2021,8,401282112,Arkansas,Arkansas-Pine Bluff,7,86.0,6190.0,14.0,48.0,203.0,25.0,203.0,82.0,5884.0,12.0,31.0,147.0,18.0,154.0,71.97674418604652,0.16279069767441862,0.5581395348837209,4.229166666666667,0.5208333333333334,2.36046511627907,71.7560975609756,0.14634146341463414,0.3780487804878049,4.741935483870968,0.5806451612903226,1.8780487804878048
2021,10,401282121,Arkansas,Mississippi State,8,94.0,6767.0,16.0,54.0,234.0,29.0,234.0,82.0,5884.0,12.0,31.0,147.0,18.0,154.0,71.98936170212765,0.1702127659574468,0.574468085106383,4.333333333333333,0.5370370370370371,2.4893617021276597,71.7560975609756,0.14634146341463414,0.3780487804878049,4.741935483870968,0.5806451612903226,1.8780487804878048
2021,11,401282130,Arkansas,LSU,9,104.0,7495.0,17.0,61.0,265.0,32.0,265.0,92.0,6633.0,12.0,39.0,175.0,22.0,182.0,72.0673076923077,0.16346153846153846,0.5865384615384616,4.344262295081967,0.5245901639344263,2.548076923076923,72.09782608695652,0.13043478260869565,0.42391304347826086,4.487179487179487,0.5641025641025641,1.9782608695652173
2021,12,401282135,Arkansas,Alabama,10,118.0,8491.0,18.0,66.0,278.0,33.0,278.0,105.0,7526.0,17.0,46.0,188.0,23.0,195.0,71.95762711864407,0.15254237288135594,0.559322033898305,4.212121212121212,0.5,2.3559322033898304,71.67619047619047,0.1619047619047619,0.4380952380952381,4.086956521739131,0.5,1.8571428571428572
2021,13,401282145,Arkansas,Missouri,11,130.0,9426.0,18.0,71.0,313.0,38.0,313.0,118.0,8450.0,20.0,57.0,230.0,28.0,237.0,72.50769230769231,0.13846153846153847,0.5461538461538461,4.408450704225352,0.5352112676056338,2.4076923076923076,71.61016949152543,0.1694915254237288,0.4830508474576271,4.035087719298246,0.49122807017543857,2.0084745762711864
2021,1,401309598,Arkansas State,Central Arkansas,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2021,2,401301003,Arkansas State,Memphis,1,15.0,1034.0,4.0,9.0,33.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.93333333333334,0.26666666666666666,0.6,3.6666666666666665,0.4444444444444444,2.2,,,,,,
2021,3,401309605,Arkansas State,Washington,2,32.0,2284.0,6.0,19.0,83.0,10.0,83.0,14.0,989.0,3.0,10.0,55.0,8.0,55.0,71.375,0.1875,0.59375,4.368421052631579,0.5263157894736842,2.59375,70.64285714285714,0.21428571428571427,0.7142857142857143,5.5,0.8,3.9285714285714284
2021,4,401301011,Arkansas State,Tulsa,3,41.0,3001.0,6.0,20.0,83.0,10.0,83.0,23.0,1665.0,4.0,17.0,90.0,13.0,90.0,73.1951219512195,0.14634146341463414,0.4878048780487805,4.15,0.5,2.024390243902439,72.3913043478261,0.17391304347826086,0.7391304347826086,5.294117647058823,0.7647058823529411,3.9130434782608696
2021,5,401309613,Arkansas State,Georgia Southern,4,51.0,3771.0,6.0,29.0,103.0,12.0,103.0,35.0,2541.0,6.0,28.0,117.0,16.0,117.0,73.94117647058823,0.11764705882352941,0.5686274509803921,3.5517241379310347,0.41379310344827586,2.019607843137255,72.6,0.17142857142857143,0.8,4.178571428571429,0.5714285714285714,3.342857142857143
2021,6,401309616,Arkansas State,Coastal Carolina,5,62.0,4573.0,8.0,36.0,120.0,14.0,120.0,47.0,3345.0,8.0,36.0,169.0,23.0,169.0,73.75806451612904,0.12903225806451613,0.5806451612903226,3.3333333333333335,0.3888888888888889,1.935483870967742,71.17021276595744,0.1702127659574468,0.7659574468085106,4.694444444444445,0.6388888888888888,3.595744680851064
2021,8,401309624,Arkansas State,Louisiana,6,69.0,5134.0,8.0,36.0,120.0,14.0,120.0,57.0,4070.0,9.0,44.0,214.0,29.0,214.0,74.40579710144928,0.11594202898550725,0.5217391304347826,3.3333333333333335,0.3888888888888889,1.7391304347826086,71.40350877192982,0.15789473684210525,0.7719298245614035,4.863636363636363,0.6590909090909091,3.754385964912281
2021,9,401309629,Arkansas State,South Alabama,7,80.0,5986.0,10.0,42.0,147.0,17.0,147.0,68.0,4919.0,10.0,50.0,242.0,33.0,242.0,74.825,0.125,0.525,3.5,0.40476190476190477,1.8375,72.33823529411765,0.14705882352941177,0.7352941176470589,4.84,0.66,3.5588235294117645
2021,10,401309633,Arkansas State,App State,8,91.0,6761.0,12.0,45.0,153.0,17.0,153.0,81.0,5783.0,14.0,57.0,273.0,37.0,273.0,74.2967032967033,0.13186813186813187,0.4945054945054945,3.4,0.37777777777777777,1.6813186813186813,71.39506172839506,0.1728395061728395,0.7037037037037037,4.7894736842105265,0.6491228070175439,3.3703703703703702
2021,11,401309638,Arkansas State,UL Monroe,9,100.0,7395.0,14.0,49.0,168.0,19.0,168.0,89.0,6357.0,16.0,62.0,306.0,41.0,307.0,73.95,0.14,0.49,3.4285714285714284,0.3877551020408163,1.68,71.42696629213484,0.1797752808988764,0.6966292134831461,4.935483870967742,0.6612903225806451,3.449438202247191
2021,12,401309643,Arkansas State,Georgia State,10,117.0,8752.0,15.0,56.0,195.0,22.0,195.0,105.0,7412.0,20.0,69.0,330.0,44.0,331.0,74.80341880341881,0.1282051282051282,0.47863247863247865,3.482142857142857,0.39285714285714285,1.6666666666666667,70.5904761904762,0.19047619047619047,0.6571428571428571,4.782608695652174,0.6376811594202898,3.1523809523809523
2021,13,401309647,Arkansas State,Texas State,11,129.0,9626.0,16.0,63.0,208.0,23.0,208.0,117.0,8266.0,21.0,78.0,358.0,48.0,359.0,74.62015503875969,0.12403100775193798,0.4883720930232558,3.3015873015873014,0.36507936507936506,1.6124031007751938,70.64957264957265,0.1794871794871795,0.6666666666666666,4.589743589743589,0.6153846153846154,3.0683760683760686
2021,1,401309601,Army,Georgia State,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2021,2,401282193,Army,Western Kentucky,1,8.0,418.0,4.0,6.0,30.0,4.0,30.0,7.0,548.0,0.0,3.0,10.0,1.0,10.0,52.25,0.5,0.75,5.0,0.6666666666666666,3.75,78.28571428571429,0.0,0.42857142857142855,3.3333333333333335,0.3333333333333333,1.4285714285714286
2021,3,401286189,Army,UConn,2,18.0,1022.0,9.0,14.0,68.0,9.0,68.0,16.0,1216.0,0.0,11.0,45.0,6.0,45.0,56.77777777777778,0.5,0.7777777777777778,4.857142857142857,0.6428571428571429,3.7777777777777777,76.0,0.0,0.6875,4.090909090909091,0.5454545454545454,2.8125
2021,4,401308834,Army,Miami (OH),3,24.0,1345.0,13.0,20.0,110.0,15.0,110.0,22.0,1683.0,0.0,11.0,45.0,6.0,45.0,56.041666666666664,0.5416666666666666,0.8333333333333334,5.5,0.75,4.583333333333333,76.5,0.0,0.5,4.090909090909091,0.5454545454545454,2.0454545454545454
