season,snapshot_week,team_rank,team,record,sp_plus,offense,offense_rank,defense,defense_rank,special_teams,special_teams_rank,source_timestamp,source_url
2025,1,121,Nevada,0-1,-15.8,20.7,112,36.3,121,-0.2,125,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,122,So. Miss,0-1,-16.2,20.7,111,36.9,124,-0.1,87,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,123,New Mexico,0-1,-16.5,24.0,92,40.3,132,-0.2,121,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,124,SHSU,0-2,-16.7,18.2,122,34.6,109,-0.2,127,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,125,KSU,0-1,-16.7,12.0,136,28.7,81,0.0,74,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,126,FAU,0-1,-18.4,18.5,121,36.8,123,-0.2,108,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,127,EMU,0-1,-19.0,18.8,120,38.0,128,0.1,57,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,128,Georgia St.,0-1,-19.7,21.8,106,41.4,134,-0.2,112,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,129,UTEP,0-1,-20.3,16.7,128,36.7,122,-0.2,130,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,130,Kent St.,1-0,-21.2,18.1,124,39.1,130,-0.2,123,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,131,MTSU,0-1,-21.2,15.0,131,36.1,120,-0.1,91,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,132,Akron,0-1,-21.4,13.8,133,35.3,117,0.1,42,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,133,Charlotte,0-1,-23.6,16.5,129,40.2,131,0.1,44,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,134,Missouri St.,0-1,-23.7,23.6,94,47.1,136,-0.2,118,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,135,Ball St.,0-1,-26.1,14.8,132,40.9,133,0.0,76,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,1,136,UMass,0-1,-28.0,17.1,126,44.9,135,-0.2,129,20250902163508,https://web.archive.org/web/20250902163508id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,1,Oregon,2-0,26.8,41.2,2,14.8,10,0.4,3,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,2,Ohio St.,2-0,26.1,37.0,9,11.1,2,0.2,13,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,3,Alabama,1-1,25.4,39.3,5,14.1,7,0.2,21,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,4,Georgia,2-0,23.3,36.8,11,14.0,6,0.5,1,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,5,Ole Miss,2-0,23.1,37.0,8,14.2,8,0.3,8,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,6,Tennessee,2-0,22.2,35.0,18,13.1,3,0.2,16,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,7,Penn St.,2-0,22.0,37.1,6,15.2,12,0.1,54,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,8,Oklahoma,2-0,19.7,34.3,23,14.8,9,0.2,32,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,9,Texas,1-1,19.6,31.1,45,11.0,1,-0.4,135,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,10,USC,2-0,19.1,41.3,1,22.3,38,0.1,59,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,11,Texas Tech,2-0,17.3,40.8,3,23.7,47,0.2,22,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,12,S. Carolina,2-0,17.2,32.3,35,15.2,13,0.1,48,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,13,Missouri,2-0,17.1,34.6,20,17.4,20,-0.1,96,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,14,Utah,2-0,17.0,32.0,38,15.1,11,0.2,33,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,15,Auburn,2-0,16.5,32.8,32,16.2,15,-0.1,86,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,16,Indiana,2-0,16.4,34.5,21,18.3,24,0.2,26,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,17,Illinois,2-0,16.2,34.3,24,18.3,23,0.2,31,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,18,Notre Dame,0-1,15.9,34.3,22,18.2,22,-0.2,112,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,19,Texas A&M,2-0,15.7,35.0,19,19.5,30,0.2,24,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,20,Louisville,2-0,15.3,36.9,10,21.5,35,-0.1,102,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,21,Arkansas,2-0,15.2,35.9,16,20.9,34,0.2,29,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,22,LSU,2-0,15.2,34.1,25,19.0,26,0.1,51,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,23,TCU,1-0,15.1,37.1,7,21.9,37,-0.1,97,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,24,Florida,1-1,15.0,33.1,29,18.4,25,0.2,9,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,25,Michigan,1-1,14.7,28.4,62,13.9,5,0.2,27,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,26,BYU,2-0,14.4,30.7,49,16.6,17,0.3,6,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,27,Miami,2-0,14.2,39.8,4,25.9,62,0.2,15,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,28,Nebraska,2-0,13.7,29.5,56,15.6,14,-0.2,119,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,29,Washington,2-0,13.6,33.2,28,19.4,29,-0.2,122,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,30,Iowa St.,3-0,13.5,30.5,51,17.1,19,0.1,55,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,31,Clemson,1-1,13.1,32.8,31,19.4,28,-0.3,133,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,32,Florida St.,2-0,13.0,30.7,48,17.9,21,0.2,18,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,33,Minnesota,2-0,12.4,25.7,83,13.4,4,0.0,60,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,34,Ga. Tech,2-0,11.2,35.4,17,24.1,50,-0.1,98,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,35,Wisconsin,2-0,10.9,27.6,67,16.7,18,0.0,74,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,36,Pittsburgh,2-0,10.8,33.7,26,23.2,44,0.2,14,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,37,Kansas,2-1,10.4,36.0,15,25.6,58,0.0,63,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,38,Vanderbilt,2-0,10.3,32.4,34,22.3,39,0.2,11,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,39,SMU,1-1,9.6,36.6,13,27.2,72,0.1,38,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,40,Memphis,2-0,9.5,36.7,12,27.4,74,0.1,41,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,41,Arizona,2-0,8.9,32.0,37,23.4,45,0.2,19,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,42,Iowa,1-1,8.8,24.8,90,16.3,16,0.3,7,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,43,Kansas St.,1-2,8.4,31.3,42,23.0,43,0.1,53,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,44,Kentucky,1-1,7.5,26.7,73,19.4,27,0.2,10,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,45,Rutgers,2-0,7.4,32.5,33,25.2,54,0.1,42,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,46,Tulane,2-0,7.3,33.1,30,25.8,59,0.0,79,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,47,Baylor,1-1,7.0,36.2,14,29.4,88,0.1,37,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,48,Houston,2-0,6.6,26.4,76,19.6,31,-0.2,118,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,49,UCF,2-0,6.5,29.3,57,22.8,41,-0.1,87,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,50,Arizona St.,1-1,6.5,29.9,55,22.9,42,-0.6,136,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,51,Maryland,2-0,6.2,26.5,74,20.3,32,0.0,69,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,52,California,2-0,6.2,28.6,61,22.4,40,0.0,76,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,53,Colorado,1-1,5.9,31.1,46,25.0,53,-0.2,110,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,54,Navy,2-0,5.9,31.8,40,25.8,61,-0.2,114,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,55,Miss. St.,2-0,5.6,30.4,53,25.0,52,0.2,28,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,56,Boston Coll.,1-1,5.4,31.0,47,25.4,56,-0.2,123,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,57,JMU,1-1,4.7,28.7,60,24.0,49,0.1,58,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,58,Boise St.,1-1,4.5,31.9,39,27.1,71,-0.3,132,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,59,Cincinnati,1-1,3.8,27.4,70,23.6,46,0.0,85,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,60,W. Virginia,1-1,3.7,29.1,58,25.6,57,0.2,17,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,61,Michigan St.,2-0,3.3,24.6,92,21.5,36,0.2,25,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,62,NC St.,2-0,2.8,30.4,52,27.7,77,0.0,64,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,63,USF,2-0,2.8,31.1,44,28.6,81,0.2,20,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,2,64,Duke,1-1,2.4,27.2,72,24.8,51,0.0,61,20250909133522,https://web.archive.org/web/20250909133522id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
