season_year,starts_at,away_team,home_team,away_tz,home_tz,tz_delta,tz_abs,travel_direction,travel_bucket,away_game_spread,traveler_role,away_final_margin,traveler_ats_margin,traveler_ats_result,game_total,final_total_points,game_total_margin,game_total_result_calc,away_1h_spread,traveler_1h_ats_margin,traveler_1h_ats_result,one_h_total,one_h_total_points,one_h_total_margin,one_h_total_result_calc
2024,2024-11-02T23:30:00.000Z,USC,Washington,-8.0,-8.0,0.0,0.0,Same/no major,0 TZ,4.5,Underdog,-5,-0.5,L,55.5,47,-8.5,U,-1.5,-14.5,L,27.5,27,-0.5,U
2024,2024-11-02T23:30:00.000Z,Wisconsin,Iowa,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,31.5,Underdog,-32,-0.5,L,49.5,52,2.5,O,11.5,0.5,W,19.5,17,-2.5,U
2024,2024-11-03T00:00:00.000Z,Colorado State,Nevada,-7.0,-8.0,-1.0,1.0,Westbound,1 TZ,-14.5,Favorite,17,2.5,W,58.5,59,0.5,O,-17.5,-0.5,L,21.5,17,-4.5,U
2024,2024-11-03T00:00:00.000Z,Pittsburgh,SMU,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,23.5,Underdog,-23,0.5,W,72.5,73,0.5,O,20.5,-7.5,L,30.5,34,3.5,O
2024,2024-11-03T00:00:00.000Z,TCU,Baylor,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,2.5,Underdog,-3,-0.5,L,71.5,71,-0.5,U,0.5,4.5,W,29.5,30,0.5,O
2024,2024-11-06T00:30:00.000Z,Bowling Green,Central Michigan,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-12.5,Favorite,10,-2.5,L,36.5,36,-0.5,U,-8.5,-6.5,L,9.5,16,6.5,O
2024,2024-11-06T01:00:00.000Z,Miami (OH),Ball State,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-5.5,Favorite,6,0.5,W,51.5,48,-3.5,U,-4.5,3.5,W,33.5,34,0.5,O
2024,2024-11-07T00:00:00.000Z,Northern Illinois,Western Michigan,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,-14.5,Favorite,14,-0.5,L,71.0,70,-1.0,U,-3.5,3.5,W,27.5,35,7.5,O
2024,2024-11-07T00:00:00.000Z,Ohio,Kent State,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-43.5,Favorite,41,-2.5,L,47.5,41,-6.5,U,-19.5,0.5,W,22.5,20,-2.5,U
2024,2024-11-09T01:00:00.000Z,California,Wake Forest,-8.0,-5.0,3.0,3.0,Eastbound,3+ TZ,-5.5,Favorite,10,4.5,W,75.5,82,6.5,O,-8.5,6.5,W,37.5,43,5.5,O
2024,2024-11-09T02:00:00.000Z,Iowa,UCLA,-6.0,-8.0,-2.0,2.0,Westbound,2 TZ,3.5,Underdog,-3,0.5,W,38.5,37,-1.5,U,3.5,-3.5,L,22.5,27,4.5,O
2024,2024-11-09T02:00:00.000Z,Rice,Memphis,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,12.5,Underdog,-7,5.5,W,42.5,47,4.5,O,4.5,0.5,W,25.5,30,4.5,O
2024,2024-11-09T17:00:00.000Z,Florida,Texas,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,32.5,Underdog,-32,0.5,W,66.5,66,-0.5,U,12.5,-22.5,L,24.5,35,10.5,O
2024,2024-11-09T17:00:00.000Z,Minnesota,Rutgers,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,7.5,Underdog,-7,0.5,W,45.5,45,-0.5,U,8.5,3.5,W,29.5,23,-6.5,U
2024,2024-11-09T17:00:00.000Z,Navy,South Florida,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-27.5,Favorite,21,-6.5,L,28.5,35,6.5,O,-2.5,18.5,W,28.5,21,-7.5,U
2024,2024-11-09T17:00:00.000Z,Purdue,Ohio State,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,45.5,Underdog,-45,0.5,W,51.5,45,-6.5,U,16.5,-4.5,L,20.5,21,0.5,O
2024,2024-11-09T17:00:00.000Z,Syracuse,Boston College,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,3.5,Underdog,-6,-2.5,L,55.5,68,12.5,O,10.5,10.5,W,21.5,28,6.5,O
2024,2024-11-09T17:00:00.000Z,West Virginia,Cincinnati,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-9.5,Favorite,7,-2.5,L,51.5,55,3.5,O,1.5,11.5,W,27.5,24,-3.5,U
2024,2024-11-09T19:30:00.000Z,UConn,UAB,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,-7.5,Favorite,8,0.5,W,49.5,54,4.5,O,10.5,-6.5,L,22.5,23,0.5,O
2024,2024-11-09T20:00:00.000Z,Marshall,Southern Miss,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,-33.5,Favorite,34,0.5,W,47.5,40,-7.5,U,-7.5,6.5,W,27.5,20,-7.5,U
2024,2024-11-09T20:00:00.000Z,Sacramento State,Montana State Bobcats,-8.0,-7.0,1.0,1.0,Eastbound,1 TZ,18.5,Underdog,-42,-23.5,L,62.5,56,-6.5,U,,,,,28,,
2024,2024-11-09T20:30:00.000Z,Army,North Texas,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,-10.5,Favorite,11,0.5,W,23.5,17,-6.5,U,-3.5,0.5,W,19.5,10,-9.5,U
2024,2024-11-09T20:30:00.000Z,Clemson,Virginia Tech,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-9.5,Favorite,10,0.5,W,38.5,38,-0.5,U,3.5,-3.5,L,13.5,7,-6.5,U
2024,2024-11-09T20:30:00.000Z,Duke,NC State,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-8.5,Favorite,10,1.5,W,48.5,48,-0.5,U,-5.5,-2.5,L,23.5,21,-2.5,U
2024,2024-11-09T20:30:00.000Z,Georgia ,Ole Miss,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,15.5,Underdog,-18,-2.5,L,39.5,38,-1.5,U,8.5,-0.5,L,26.5,23,-3.5,U
2024,2024-11-09T20:30:00.000Z,Iowa State,Kansas,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,9.5,Underdog,-9,0.5,W,79.5,81,1.5,O,-1.5,-19.5,L,26.5,44,17.5,O
2024,2024-11-09T20:30:00.000Z,Michigan,Indiana,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,4.5,Underdog,-5,-0.5,L,38.5,35,-3.5,U,9.5,-4.5,L,24.5,20,-4.5,U
2024,2024-11-09T21:00:00.000Z,Colorado,Texas Tech,-7.0,-6.0,1.0,1.0,Eastbound,1 TZ,-7.5,Favorite,14,6.5,W,60.5,68,7.5,O,2.5,-0.5,L,26.5,23,-3.5,U
2024,2024-11-09T21:00:00.000Z,Temple,Tulane,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,45.5,Underdog,-46,-0.5,L,53.5,58,4.5,O,24.5,-3.5,L,24.5,28,3.5,O
2024,2024-11-09T21:15:00.000Z,South Carolina,Vanderbilt,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,-21.5,Favorite,21,-0.5,L,37.5,35,-2.5,U,-7.5,-0.5,L,10.5,7,-3.5,U
2024,2024-11-10T00:00:00.000Z,Maryland,Oregon,-5.0,-8.0,-3.0,3.0,Westbound,3+ TZ,21.5,Underdog,-21,0.5,W,57.5,57,-0.5,U,10.5,-0.5,L,27.5,31,3.5,O
2024,2024-11-10T00:30:00.000Z,Florida State,Notre Dame,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,40.5,Underdog,-49,-8.5,L,48.5,55,6.5,O,14.5,-3.5,L,23.5,24,0.5,O
2024,2024-11-10T00:45:00.000Z,Oklahoma,Missouri,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-2.5,Favorite,-7,-9.5,L,55.5,53,-2.5,U,-3.5,2.5,W,11.5,12,0.5,O
2024,2024-11-10T01:00:00.000Z,Virginia,Pittsburgh,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-4.5,Favorite,5,0.5,W,47.5,43,-4.5,U,4.5,-1.5,L,28.5,20,-8.5,U
2024,2024-11-10T01:00:00.000Z,Washington,Penn State,-8.0,-5.0,3.0,3.0,Eastbound,3+ TZ,30.5,Underdog,-29,1.5,W,48.0,41,-7.0,U,6.5,-21.5,L,24.5,28,3.5,O
2024,2024-11-10T02:00:00.000Z,UNLV,Hawaii,-8.0,-10.0,-2.0,2.0,Westbound,2 TZ,-2.5,Favorite,2,-0.5,L,57.5,56,-1.5,U,-4.5,-2.5,L,25.5,22,-3.5,U
2024,2024-11-10T03:15:00.000Z,BYU,Utah,-7.0,-7.0,0.0,0.0,Same/no major,0 TZ,1.5,Underdog,1,2.5,W,40.5,43,2.5,O,3.5,-7.5,L,27.5,31,3.5,O
2024,2024-11-13T00:00:00.000Z,Ball State,Buffalo,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,5.5,Underdog,-3,2.5,W,85.5,99,13.5,O,2.5,6.5,W,27.5,52,24.5,O
2024,2024-11-13T00:00:00.000Z,Central Michigan,Toledo,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,27.5,Underdog,-27,0.5,W,46.5,47,0.5,O,8.0,-16.0,L,27.0,30,3.0,O
2024,2024-11-13T00:00:00.000Z,Western Michigan,Bowling Green,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,13.5,Underdog,-18,-4.5,L,50.5,44,-6.5,U,10.5,0.5,W,26.5,24,-2.5,U
2024,2024-11-15T00:30:00.000Z,East Carolina,Tulsa,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,-6.5,Favorite,7,0.5,W,67.5,69,1.5,O,-10.5,-10.5,L,31.5,34,2.5,O
2024,2024-11-16T01:00:00.000Z,North Texas,UTSA,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,20.5,Underdog,-21,-0.5,L,72.5,75,2.5,O,1.5,-18.5,L,36.5,34,-2.5,U
2024,2024-11-16T01:00:00.000Z,Wyoming,Colorado State,-7.0,-7.0,0.0,0.0,Same/no major,0 TZ,11.5,Underdog,-14,-2.5,L,36.5,34,-2.5,U,5.5,-8.5,L,23.5,20,-3.5,U
2024,2024-11-16T02:00:00.000Z,UCLA,Washington,-8.0,-8.0,0.0,0.0,Same/no major,0 TZ,11.5,Underdog,-12,-0.5,L,50.5,50,-0.5,U,2.5,-1.5,L,23.5,24,0.5,O
2024,2024-11-16T03:15:00.000Z,Houston,Arizona,-6.0,-7.0,-1.0,1.0,Westbound,1 TZ,23.5,Underdog,-24,-0.5,L,36.5,30,-6.5,U,4.5,-2.5,L,10.5,13,2.5,O
2024,2024-11-16T17:00:00.000Z,Clemson,Pittsburgh,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-2.5,Favorite,4,1.5,W,40.5,44,3.5,O,-7.5,2.5,W,26.5,24,-2.5,U
2024,2024-11-16T17:00:00.000Z,Ohio State,Northwestern,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,-24.5,Favorite,24,-0.5,L,39.5,38,-1.5,U,-14.5,-0.5,L,23.5,28,4.5,O
2024,2024-11-16T17:00:00.000Z,Texas,Arkansas,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-10.5,Favorite,10,-0.5,L,31.5,30,-1.5,U,-13.5,-3.5,L,17.5,10,-7.5,U
2024,2024-11-16T17:00:00.000Z,Tulane,Navy,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,-35.0,Favorite,35,0.0,P,35.5,35,-0.5,U,-4.5,9.5,W,24.5,14,-10.5,U
2024,2024-11-16T17:00:00.000Z,Utah,Colorado,-7.0,-7.0,0.0,0.0,Same/no major,0 TZ,24.5,Underdog,-25,-0.5,L,43.5,73,29.5,O,9.5,-2.5,L,23.5,30,6.5,O
2024,2024-11-16T18:00:00.000Z,Coastal Carolina,Marshall,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,11.5,Underdog,-12,-0.5,L,56.5,50,-6.5,U,-2.5,-12.5,L,27.5,24,-3.5,U
2024,2024-11-16T19:30:00.000Z,Michigan State,Illinois,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,15.5,Underdog,-22,-6.5,L,47.5,54,6.5,O,8.5,-3.5,L,27.5,30,2.5,O
2024,2024-11-16T20:00:00.000Z,Hawaii,Utah State,-10.0,-7.0,3.0,3.0,Eastbound,3+ TZ,42.5,Underdog,-45,-2.5,L,62.5,65,2.5,O,-0.5,-21.5,L,30.0,27,-3.0,U
2024,2024-11-16T20:00:00.000Z,Syracuse,California,-5.0,-8.0,-3.0,3.0,Westbound,3+ TZ,-10.5,Favorite,8,-2.5,L,53.5,58,4.5,O,6.5,26.5,W,29.0,34,5.0,O
2024,2024-11-16T20:30:00.000Z,Boston College,SMU,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,3.5,Underdog,-10,-6.5,L,61.5,66,4.5,O,11.5,5.5,W,28.5,34,5.5,O
2024,2024-11-16T20:30:00.000Z,Louisville,Stanford,-5.0,-8.0,-3.0,3.0,Westbound,3+ TZ,2.5,Underdog,-3,-0.5,L,75.5,73,-2.5,U,-11.5,-3.5,L,30.5,34,3.5,O
2024,2024-11-16T20:30:00.000Z,Oregon State,Air Force,-8.0,-7.0,1.0,1.0,Eastbound,1 TZ,27.5,Underdog,-28,-0.5,L,28.5,28,-0.5,U,-1.5,-15.5,L,22.0,14,-8.0,U
2024,2024-11-16T20:30:00.000Z,Penn State,Purdue,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-32.5,Favorite,39,6.5,W,54.5,59,4.5,O,-20.5,-2.5,L,29.5,24,-5.5,U
2024,2024-11-16T20:30:00.000Z,South Florida,Charlotte,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-35.5,Favorite,35,-0.5,L,83.5,83,-0.5,U,0.5,4.5,W,27.0,24,-3.0,U
2024,2024-11-16T20:30:00.000Z,Virginia,Notre Dame,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,27.5,Underdog,-21,6.5,W,48.5,49,0.5,O,11.5,-16.5,L,19.5,28,8.5,O
2024,2024-11-16T21:00:00.000Z,Baylor,West Virginia,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,-18.5,Favorite,14,-4.5,L,77.5,84,6.5,O,-6.5,0.5,W,29.0,63,34.0,O
2024,2024-11-16T21:00:00.000Z,James Madison,Old Dominion,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-10.5,Favorite,3,-7.5,L,58.5,67,8.5,O,-6.5,-9.5,L,24.5,45,20.5,O
2024,2024-11-16T21:00:00.000Z,Nebraska,USC,-6.0,-8.0,-2.0,2.0,Westbound,2 TZ,7.5,Underdog,-8,-0.5,L,48.5,48,-0.5,U,4.0,4.0,W,24.5,28,3.5,O
2024,2024-11-16T21:00:00.000Z,Troy,Georgia Southern,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,-7.5,Favorite,8,0.5,W,50.5,48,-2.5,U,3.5,0.5,W,27.5,17,-10.5,U
2024,2024-11-16T21:15:00.000Z,Missouri,South Carolina,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,10.5,Underdog,-4,6.5,W,42.0,64,22.0,O,6.5,-8.5,L,20.5,27,6.5,O
2024,2024-11-16T23:00:00.000Z,Rutgers,Maryland,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-13.5,Favorite,14,0.5,W,54.5,48,-6.5,U,0.5,4.5,W,23.5,24,0.5,O
2024,2024-11-17T00:30:00.000Z,Oregon,Wisconsin,-8.0,-6.0,2.0,2.0,Eastbound,2 TZ,-3.5,Favorite,3,-0.5,L,32.5,29,-3.5,U,-5.5,-9.5,L,15.5,16,0.5,O
2024,2024-11-17T01:00:00.000Z,Cincinnati,Iowa State,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,10.5,Underdog,-17,-6.5,L,44.5,51,6.5,O,-3.5,-3.5,L,23.5,20,-3.5,U
2024,2024-11-17T01:00:00.000Z,UAB,Memphis,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,30.5,Underdog,-35,-4.5,L,64.5,71,6.5,O,17.5,7.5,W,24.5,26,1.5,O
2024,2024-11-17T01:00:00.000Z,Wake Forest,North Carolina,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,13.5,Underdog,-7,6.5,W,48.5,55,6.5,O,4.5,-2.5,L,16.5,13,-3.5,U
2024,2024-11-17T03:15:00.000Z,Kansas,BYU,-6.0,-7.0,-1.0,1.0,Westbound,1 TZ,1.5,Underdog,4,5.5,W,33.5,30,-3.5,U,-0.5,-0.5,L,26.5,20,-6.5,U
2024,2024-11-20T00:30:00.000Z,Western Michigan,Central Michigan,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,1.5,Underdog,-2,-0.5,L,33.5,30,-3.5,U,-4.5,-17.5,L,28.5,13,-15.5,U
2024,2024-11-21T00:00:00.000Z,Buffalo,Eastern Michigan,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-3.5,Favorite,17,13.5,W,53.5,57,3.5,O,0.5,17.5,W,26.0,17,-9.0,U
2024,2024-11-21T00:00:00.000Z,Ohio,Toledo,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-18.5,Favorite,17,-1.5,L,34.5,31,-3.5,U,0.5,-6.5,L,13.5,7,-6.5,U
2024,2024-11-22T00:30:00.000Z,NC State,Georgia Tech,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-1.0,Favorite,-1,-2.0,L,44.5,59,14.5,O,4.5,-1.5,L,26.5,20,-6.5,U
2024,2024-11-23T01:00:00.000Z,Purdue,Michigan State,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,6.5,Underdog,-7,-0.5,L,42.5,41,-1.5,U,7.5,-13.5,L,24.5,27,2.5,O
2024,2024-11-23T17:00:00.000Z,Illinois,Rutgers,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,2.5,Underdog,7,9.5,W,52.5,69,16.5,O,1.5,-6.5,L,23.5,26,2.5,O
2024,2024-11-23T17:00:00.000Z,Indiana,Ohio State,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,17.5,Underdog,-23,-5.5,L,44.5,53,8.5,O,6.5,-0.5,L,27.5,21,-6.5,U
2024,2024-11-23T17:00:00.000Z,Iowa,Maryland,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,-15.5,Favorite,16,0.5,W,45.5,42,-3.5,U,-3.5,9.5,W,13.5,13,-0.5,U
2024,2024-11-23T17:00:00.000Z,North Carolina,Boston College,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,19.5,Underdog,-20,-0.5,L,55.5,62,6.5,O,12.5,-4.5,L,30.5,31,0.5,O
2024,2024-11-23T17:00:00.000Z,Ole Miss,Florida,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,6.5,Underdog,-7,-0.5,L,43.5,41,-2.5,U,0.5,0.5,W,31.5,28,-3.5,U
2024,2024-11-23T17:00:00.000Z,SMU,Virginia,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,-19.5,Favorite,26,6.5,W,32.5,40,7.5,O,-16.5,0.5,W,17.5,17,-0.5,U
2024,2024-11-23T17:00:00.000Z,UConn,Syracuse,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,13.5,Underdog,-7,6.5,W,53.5,55,1.5,O,5.5,-1.5,L,27.5,35,7.5,O
2024,2024-11-23T17:45:00.000Z,UMass,Georgia,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,31.5,Underdog,-38,-6.5,L,73.5,80,6.5,O,14.5,0.5,W,35.5,42,6.5,O
2024,2024-11-23T19:00:00.000Z,Bowling Green,Ball State,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-19.5,Favorite,25,5.5,W,50.5,51,0.5,O,-7.0,-4.0,L,27.5,17,-10.5,U
2024,2024-11-23T19:00:00.000Z,Rice,UAB,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,19.5,Underdog,-26,-6.5,L,61.5,54,-7.5,U,2.5,-10.5,L,37.5,41,3.5,O
2024,2024-11-23T20:00:00.000Z,Arizona,TCU,-7.0,-6.0,1.0,1.0,Eastbound,1 TZ,28.5,Underdog,-21,7.5,W,70.5,77,6.5,O,7.0,-1.0,L,30.5,34,3.5,O
2024,2024-11-23T20:00:00.000Z,South Alabama,Southern Miss,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-20.5,Favorite,21,0.5,W,51.5,49,-2.5,U,-13.5,-10.5,L,29.0,25,-4.0,U
2024,2024-11-23T20:30:00.000Z,Colorado,Kansas,-7.0,-6.0,1.0,1.0,Eastbound,1 TZ,18.5,Underdog,-16,2.5,W,63.5,58,-5.5,U,16.5,7.5,W,26.5,37,10.5,O
2024,2024-11-23T20:30:00.000Z,East Carolina,North Texas,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,-5.5,Favorite,12,6.5,W,69.5,68,-1.5,U,17.5,3.5,W,27.5,28,0.5,O
2024,2024-11-23T20:30:00.000Z,Georgia Southern,Coastal Carolina,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-19.5,Favorite,20,0.5,W,38.5,32,-6.5,U,-10.5,-0.5,L,22.5,16,-6.5,U
2024,2024-11-23T20:30:00.000Z,Kentucky,Texas,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,15.5,Underdog,-17,-1.5,L,45.5,45,-0.5,U,12.5,-4.5,L,27.5,31,3.5,O
2024,2024-11-23T20:30:00.000Z,Northwestern,Michigan,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,42.5,Underdog,-44,-1.5,L,35.5,56,20.5,O,6.5,-4.5,L,17.5,23,5.5,O
2024,2024-11-23T20:30:00.000Z,Penn State,Minnesota,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,-1.5,Favorite,1,-0.5,L,54.5,51,-3.5,U,0.5,-2.5,L,26.5,35,8.5,O
2024,2024-11-23T20:30:00.000Z,Stanford,California,-8.0,-8.0,0.0,0.0,Same/no major,0 TZ,5.5,Underdog,-3,2.5,W,54.0,45,-9.0,U,7.5,14.5,W,27.5,21,-6.5,U
2024,2024-11-23T20:30:00.000Z,Tulsa,South Florida,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,34.5,Underdog,-33,1.5,W,76.5,93,16.5,O,32.5,-2.5,L,49.5,49,-0.5,U
2024,2024-11-23T20:30:00.000Z,UCF,West Virginia,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,10.5,Underdog,-10,0.5,W,58.5,52,-6.5,U,9.5,-4.5,L,27.5,28,0.5,O
2024,2024-11-23T20:30:00.000Z,Wisconsin,Nebraska,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,19.5,Underdog,-19,0.5,W,68.5,69,0.5,O,0.5,-13.5,L,30.5,34,3.5,O
2024,2024-11-23T21:00:00.000Z,Louisiana Tech,Arkansas,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,18.5,Underdog,-21,-2.5,L,48.5,49,0.5,O,13.5,-0.5,L,24.5,14,-10.5,U
2024,2024-11-23T21:00:00.000Z,Pittsburgh,Louisville,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,28.5,Underdog,-28,0.5,W,48.5,46,-2.5,U,3.5,-23.5,L,28.5,27,-1.5,U
2024,2024-11-23T22:00:00.000Z,Troy,Louisiana,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,20.5,Underdog,-21,-0.5,L,73.5,81,7.5,O,15.5,-4.5,L,47.5,48,0.5,O
2024,2024-11-24T00:00:00.000Z,Army,Notre Dame,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,35.5,Underdog,-35,0.5,W,62.5,63,0.5,O,10.5,-10.5,L,28.5,35,6.5,O
2024,2024-11-24T00:00:00.000Z,Baylor,Houston,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-9.5,Favorite,10,0.5,W,36.5,30,-6.5,U,-11.5,-1.5,L,24.5,24,-0.5,U
2024,2024-11-24T00:30:00.000Z,Alabama,Oklahoma,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,21.5,Underdog,-21,0.5,W,29.5,27,-2.5,U,0.5,-6.5,L,9.5,13,3.5,O
2024,2024-11-24T00:30:00.000Z,Iowa State,Utah,-6.0,-7.0,-1.0,1.0,Westbound,1 TZ,-2.5,Favorite,3,0.5,W,63.5,59,-4.5,U,-1.5,2.5,W,30.5,30,-0.5,U
2024,2024-11-24T00:30:00.000Z,Marshall,Old Dominion,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-6.5,Favorite,7,0.5,W,51.5,77,25.5,O,1.5,11.5,W,26.5,24,-2.5,U
2024,2024-11-24T00:30:00.000Z,Texas A&M,Auburn,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-2.5,Favorite,-2,-4.5,L,59.5,84,24.5,O,16.5,2.5,W,30.5,28,-2.5,U
2024,2024-11-27T00:00:00.000Z,Kent State,Buffalo,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,35.5,Underdog,-36,-0.5,L,50.5,50,-0.5,U,13.5,-12.5,L,26.5,26,-0.5,U
2024,2024-11-27T00:00:00.000Z,Toledo,Akron,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-1.5,Favorite,-7,-8.5,L,49.0,35,-14.0,U,-5.5,-12.5,L,24.0,7,-17.0,U
2024,2024-11-29T00:30:00.000Z,Memphis,Tulane,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-10.5,Favorite,10,-0.5,L,50.5,58,7.5,O,6.5,13.5,W,27.5,27,-0.5,U
2024,2024-11-29T17:00:00.000Z,Ball State,Ohio,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,22.5,Underdog,-21,1.5,W,56.5,63,6.5,O,14.5,0.5,W,31.5,28,-3.5,U
2024,2024-11-29T17:00:00.000Z,Minnesota,Wisconsin,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-17.5,Favorite,17,-0.5,L,31.5,31,-0.5,U,-0.5,13.5,W,20.0,14,-6.0,U
2024,2024-11-29T17:00:00.000Z,Navy,East Carolina,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-20.5,Favorite,14,-6.5,L,54.5,54,-0.5,U,1.5,-1.5,L,27.5,3,-24.5,U
2024,2024-11-29T20:30:00.000Z,Texas State,South Alabama,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-3.5,Favorite,7,3.5,W,86.5,83,-3.5,U,0.5,-6.5,L,45.5,49,3.5,O
2024,2024-11-29T20:30:00.000Z,Utah State,Colorado State,-7.0,-7.0,0.0,0.0,Same/no major,0 TZ,7.5,Underdog,-5,2.5,W,60.5,79,18.5,O,-9.5,-6.5,L,25.5,29,3.5,O
2024,2024-11-30T00:30:00.000Z,Georgia Tech,Georgia,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,1.5,Underdog,-2,-0.5,L,46.5,86,39.5,O,-6.5,10.5,W,16.5,17,0.5,O
2024,2024-11-30T00:30:00.000Z,Nebraska,Iowa,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,2.5,Underdog,-3,-0.5,L,26.5,23,-3.5,U,-5.5,4.5,W,6.5,10,3.5,O
2024,2024-11-30T01:00:00.000Z,Utah,UCF,-7.0,-5.0,2.0,2.0,Eastbound,2 TZ,10.0,Underdog,14,24.0,W,46.5,42,-4.5,U,-7.5,-1.5,L,16.5,20,3.5,O
2024,2024-11-30T17:00:00.000Z,Duke,Wake Forest,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,2.5,Underdog,6,8.5,W,40.5,40,-0.5,U,6.5,-0.5,L,16.5,13,-3.5,U
