season,through_week,team,market_implied_rating,market_implied_rank,games_used,effective_games_weight,lookback_weeks,half_life_weeks,ridge_alpha,hfa,training_games,market_move_1w,market_move_4w,snapshot_date,snapshot_timestamp,board_cutoff,games_in_rating,weighted_games_in_rating,connected_component_id,component_size,sample_status,stability_proxy,source_game_count,source_line_cutoff,source_hashes,model_version
2025,11,San José State,-4.959356381465358,95,8,5.517189801151247,99,8.0,1.0,2.5,567,0.7707137931602412,0.2173799286241298,,,,,,,,,,,,,
2025,11,South Alabama,-4.098166648667285,87,8,5.275785093924187,99,8.0,1.0,2.5,567,-0.0113583673307537,0.8683737499651016,,,,,,,,,,,,,
2025,11,South Carolina,2.589579448100173,54,8,5.29641828380975,99,8.0,1.0,2.5,567,-0.318469405066824,-1.5230066161221507,,,,,,,,,,,,,
2025,11,South Florida,4.605191268983763,45,8,5.34647861569893,99,8.0,1.0,2.5,567,0.7103875276809766,4.4714617853629175,,,,,,,,,,,,,
2025,11,Southern Miss,-2.2330227857075915,76,8,5.37941424060508,99,8.0,1.0,2.5,567,0.6618059938134295,2.636265416449975,,,,,,,,,,,,,
2025,11,Stanford,-9.121261723356826,116,10,6.754920305412086,99,8.0,1.0,2.5,567,0.2578206703891066,-1.6745519850453512,,,,,,,,,,,,,
2025,11,Syracuse,-4.669424804753651,93,9,6.196233301551043,99,8.0,1.0,2.5,567,-1.0879891099900671,-3.605486899497621,,,,,,,,,,,,,
2025,11,TCU,7.978475518386792,27,8,5.527834017930584,99,8.0,1.0,2.5,567,0.4468442490856583,-0.1338738014260085,,,,,,,,,,,,,
2025,11,Temple,-7.99597607024166,110,9,6.350234503633895,99,8.0,1.0,2.5,567,-0.1104957746859547,1.1294868516709349,,,,,,,,,,,,,
2025,11,Tennessee,10.448256271843846,18,8,5.29641828380975,99,8.0,1.0,2.5,567,-0.354646871365265,-1.6053683044790077,,,,,,,,,,,,,
2025,11,Texas,14.79265970591304,7,9,5.80873652523623,99,8.0,1.0,2.5,567,-0.275163063540198,-2.447721371952621,,,,,,,,,,,,,
2025,11,Texas A&M,14.054770945092736,10,9,5.941082173200291,99,8.0,1.0,2.5,567,0.4031938068857474,0.728831208555329,,,,,,,,,,,,,
2025,11,Texas State,-1.089459743821246,68,8,5.422586243649887,99,8.0,1.0,2.5,567,0.0276785845343345,-0.6614806295445264,,,,,,,,,,,,,
2025,11,Texas Tech,14.317432325363864,9,9,6.388288317609373,99,8.0,1.0,2.5,567,0.397871699839321,1.582574492690112,,,,,,,,,,,,,
2025,11,Toledo,2.0038087884428295,56,8,5.337916262207415,99,8.0,1.0,2.5,567,0.507023968654337,0.2847680924956881,,,,,,,,,,,,,
2025,11,Troy,-4.775420407928165,94,8,5.388288317609373,99,8.0,1.0,2.5,567,0.1096961212740037,1.3817503664583457,,,,,,,,,,,,,
2025,11,Tulane,4.203623270382134,50,9,5.914023890158371,99,8.0,1.0,2.5,567,-0.1902782900357946,0.6853223641373432,,,,,,,,,,,,,
2025,11,Tulsa,-11.270081855120267,126,8,5.358781050719514,99,8.0,1.0,2.5,567,0.1526337614587198,-0.7146852365301299,,,,,,,,,,,,,
2025,11,UAB,-11.18900447831583,125,8,5.547391902355658,99,8.0,1.0,2.5,567,0.2979190249895342,-0.8488511793219278,,,,,,,,,,,,,
2025,11,UCF,1.3119545075006136,59,8,5.603941645881541,99,8.0,1.0,2.5,567,0.0350535927381712,-0.2325500043053641,,,,,,,,,,,,,
2025,11,UCLA,-1.2691005460788725,71,9,5.94108217320029,99,8.0,1.0,2.5,567,1.4510333003564269,-0.4470899377835035,,,,,,,,,,,,,
2025,11,UConn,-1.0766846604886624,67,9,6.275785093924187,99,8.0,1.0,2.5,567,-0.8434691066741025,-1.0357575890492412,,,,,,,,,,,,,
2025,11,UL Monroe,-10.074155422746422,122,8,5.482891875110734,99,8.0,1.0,2.5,567,0.354577329818774,-1.50049329204435,,,,,,,,,,,,,
2025,11,UNLV,-1.478248741430154,73,8,5.467840109982515,99,8.0,1.0,2.5,567,0.3486181485270245,-0.5773172707612363,,,,,,,,,,,,,
2025,11,USC,12.64819026840266,11,9,5.914023890158372,99,8.0,1.0,2.5,567,-0.7021043297292202,-1.6492190180497095,,,,,,,,,,,,,
2025,11,UTEP,-9.222865386877077,118,8,5.455521868556036,99,8.0,1.0,2.5,567,0.0177253562729369,-0.7109415632951048,,,,,,,,,,,,,
2025,11,UTSA,-1.7203899437940895,75,8,5.467840109982515,99,8.0,1.0,2.5,567,-1.0460807495832118,-1.0519247740357225,,,,,,,,,,,,,
2025,11,Utah,10.750357782768337,17,8,5.29641828380975,99,8.0,1.0,2.5,567,-0.1725854432395372,0.2886859749568433,,,,,,,,,,,,,
2025,11,Utah State,-6.264910806091108,102,8,5.292662395874786,99,8.0,1.0,2.5,567,0.4177624597968741,2.1544693013735268,,,,,,,,,,,,,
2025,11,Vanderbilt,8.136337025715362,25,9,6.275785093924186,99,8.0,1.0,2.5,567,0.1007137645286668,2.4662452695489456,,,,,,,,,,,,,
2025,11,Virginia,4.980206591367977,42,9,6.196233301551043,99,8.0,1.0,2.5,567,0.0362914508330121,2.785380221918901,,,,,,,,,,,,,
2025,11,Virginia Tech,0.4548361392958236,62,8,5.086980803700992,99,8.0,1.0,2.5,567,0.1386340176561027,0.5973072638145147,,,,,,,,,,,,,
2025,11,Wake Forest,-0.7931806499416965,65,8,5.6284787820986555,99,8.0,1.0,2.5,567,0.6833104089166173,1.5165551518153446,,,,,,,,,,,,,
2025,11,Washington,8.546558220695163,23,8,5.527834017930584,99,8.0,1.0,2.5,567,0.5790864890039966,0.6894362911891179,,,,,,,,,,,,,
2025,11,Washington State,-5.815917124536163,100,8,5.334472097785229,99,8.0,1.0,2.5,567,0.4673711005942449,3.1200734429533092,,,,,,,,,,,,,
2025,11,West Virginia,-3.902528781826065,84,9,6.275785093924187,99,8.0,1.0,2.5,567,1.1981674630511674,0.1573675289245941,,,,,,,,,,,,,
2025,11,Western Kentucky,-4.205625360902372,88,8,5.196233301551043,99,8.0,1.0,2.5,567,-0.2288405190175355,-0.0870216796530227,,,,,,,,,,,,,
2025,11,Western Michigan,-7.722445067223267,109,8,5.03763111253226,99,8.0,1.0,2.5,567,0.1410180158801592,2.3398955332068354,,,,,,,,,,,,,
2025,11,Wisconsin,-0.942176006441772,66,9,5.891732482031559,99,8.0,1.0,2.5,567,-0.4788127844396118,-4.291217538220222,,,,,,,,,,,,,
2025,11,Wyoming,-7.294407355517389,107,8,5.350234503633895,99,8.0,1.0,2.5,567,0.1744159478468958,0.6555887883749376,,,,,,,,,,,,,
2025,12,Air Force,-5.371728223530133,99,9,6.211786462406763,99,8.0,1.0,2.5,625,0.0178445903341639,-0.8234663643147542,,,,,,,,,,,,,
2025,12,Akron,-13.234263444139374,129,10,6.447996373835862,99,8.0,1.0,2.5,625,0.2025280497677943,2.1868026817778343,,,,,,,,,,,,,
2025,12,Alabama,15.08707733224279,6,10,6.447996373835861,99,8.0,1.0,2.5,625,-0.0024979316726465,-0.3992083362314584,,,,,,,,,,,,,
2025,12,App State,-4.594497808962638,94,9,6.027548166209004,99,8.0,1.0,2.5,625,-1.1407907742702317,-0.7765156924073415,,,,,,,,,,,,,
2025,12,Arizona,4.071733800908599,50,9,6.097339168758748,99,8.0,1.0,2.5,625,-0.5290323086613249,-0.24877521944072,,,,,,,,,,,,,
2025,12,Arizona State,4.812769269576768,42,9,5.891732482031559,99,8.0,1.0,2.5,625,-0.3378805231556887,-1.3037191607470024,,,,,,,,,,,,,
2025,12,Arkansas,6.77028311270311,33,9,5.891732482031559,99,8.0,1.0,2.5,625,0.1244979631323071,0.2875199403679875,,,,,,,,,,,,,
2025,12,Arkansas State,-8.812358014815063,114,9,5.754920305412086,99,8.0,1.0,2.5,625,0.1859866802154677,1.071049167553479,,,,,,,,,,,,,
2025,12,Army,-2.069768333064605,75,8,5.173732648431285,99,8.0,1.0,2.5,625,0.2774135196495297,0.8686432286264276,,,,,,,,,,,,,
2025,12,Auburn,8.037027273179513,25,10,6.194289231588216,99,8.0,1.0,2.5,625,-0.125663043800742,-1.7265971364215211,,,,,,,,,,,,,
2025,12,BYU,6.3808953001400255,34,9,6.103941645881542,99,8.0,1.0,2.5,625,0.3309086337236637,-0.837842297531668,,,,,,,,,,,,,
2025,12,Ball State,-14.825932139016786,132,9,5.944240485900898,99,8.0,1.0,2.5,625,0.3961152895447846,0.9941916561894342,,,,,,,,,,,,,
2025,12,Baylor,3.756013226285191,51,9,5.764966946957064,99,8.0,1.0,2.5,625,-1.112224505198519,-2.643012212971115,,,,,,,,,,,,,
2025,12,Boise State,6.253962898026297,35,9,5.992938516655712,99,8.0,1.0,2.5,625,-1.5562020885703696,-0.0061500749618428,,,,,,,,,,,,,
2025,12,Boston College,-5.1540218464516485,97,10,6.903340082737591,99,8.0,1.0,2.5,625,-0.8114484516400982,-5.206926329553845,,,,,,,,,,,,,
2025,12,Bowling Green,-7.802070491929392,111,9,5.80873652523623,99,8.0,1.0,2.5,625,0.3512245334060022,1.2788921295357856,,,,,,,,,,,,,
2025,12,Buffalo,-3.667645434819715,82,9,5.803020760932543,99,8.0,1.0,2.5,625,-0.3159024562916888,-1.802534412472604,,,,,,,,,,,,,
2025,12,California,-1.4167683445856012,72,9,5.720024804137213,99,8.0,1.0,2.5,625,-0.1407754580371236,-2.1309178392727697,,,,,,,,,,,,,
2025,12,Central Michigan,-7.011895448084246,107,9,5.7234689685594,99,8.0,1.0,2.5,625,1.0709281631360472,2.2077513476706816,,,,,,,,,,,,,
2025,12,Charlotte,-17.51084397309413,134,9,5.944240485900897,99,8.0,1.0,2.5,625,0.0343792682283847,-2.212186066077086,,,,,,,,,,,,,
2025,12,Cincinnati,5.411688880082347,40,9,5.91338672428257,99,8.0,1.0,2.5,625,0.0896011640784975,-1.0423777469006523,,,,,,,,,,,,,
2025,12,Clemson,9.874022173216115,19,10,6.472533510052977,99,8.0,1.0,2.5,625,0.1213355325716865,-2.3911543665386112,,,,,,,,,,,,,
2025,12,Coastal Carolina,-9.278143729251276,119,9,6.052085302426119,99,8.0,1.0,2.5,625,0.422749418154849,1.1116464594480693,,,,,,,,,,,,,
2025,12,Colorado,-0.4375328459204565,64,10,6.081786007903029,99,8.0,1.0,2.5,625,0.1259812612525496,-1.8328959213672456,,,,,,,,,,,,,
2025,12,Colorado State,-8.002098767496204,112,9,6.069046144606669,99,8.0,1.0,2.5,625,-1.0305782848874356,-1.1517558384730364,,,,,,,,,,,,,
2025,12,Delaware,-5.924542976764295,102,9,6.209666439079457,99,8.0,1.0,2.5,625,0.7972861937465074,0.5465616335518835,,,,,,,,,,,,,
2025,12,Duke,5.764862582582766,37,9,5.983814892708115,99,8.0,1.0,2.5,625,0.4406341195798875,1.1672131773176746,,,,,,,,,,,,,
2025,12,East Carolina,1.7153422866648662,57,9,6.002735611257388,99,8.0,1.0,2.5,625,0.6659011669291048,2.4140555107409813,,,,,,,,,,,,,
2025,12,Eastern Michigan,-10.56469649642392,124,10,6.527548166209005,99,8.0,1.0,2.5,625,0.4193675758052624,0.3560983942475886,,,,,,,,,,,,,
2025,12,Florida,7.082380189007991,31,9,6.086980803700992,99,8.0,1.0,2.5,625,-0.7330159411082091,-1.1677892054965175,,,,,,,,,,,,,
2025,12,Florida Atlantic,-9.03400633365868,118,9,6.027548166209004,99,8.0,1.0,2.5,625,-0.0667708883256601,0.0746333191577175,,,,,,,,,,,,,
2025,12,Florida International,-8.965950128309633,116,9,6.209666439079457,99,8.0,1.0,2.5,625,0.0432460322622798,-1.6233096235782076,,,,,,,,,,,,,
2025,12,Florida State,9.767446609508305,20,9,6.138837147156412,99,8.0,1.0,2.5,625,0.1161684923945856,0.6533409259804159,,,,,,,,,,,,,
2025,12,Fresno State,-4.635304456708843,95,9,5.546578783115378,99,8.0,1.0,2.5,625,-0.6201354024551717,-2.126037589146605,,,,,,,,,,,,,
2025,12,Georgia,14.626697117853327,8,9,6.097339168758748,99,8.0,1.0,2.5,625,0.1402432100784452,-0.4895503126906959,,,,,,,,,,,,,
2025,12,Georgia Southern,-6.283018974023328,103,9,5.853392816334501,99,8.0,1.0,2.5,625,-0.559306929048403,-0.1411348977364959,,,,,,,,,,,,,
2025,12,Georgia State,-11.795674812893658,126,9,5.944240485900897,99,8.0,1.0,2.5,625,-0.701754583199099,-0.6155866409249224,,,,,,,,,,,,,
2025,12,Georgia Tech,8.781461604381532,23,9,5.856836980756687,99,8.0,1.0,2.5,625,0.7663729829562431,1.2372523271205529,,,,,,,,,,,,,
2025,12,Hawai'i,-7.295275715756243,108,9,5.350234503633895,99,8.0,1.0,2.5,625,0.1786530908163,-0.2846527046161835,,,,,,,,,,,,,
2025,12,Houston,2.255603867982319,55,9,5.90334008273759,99,8.0,1.0,2.5,625,-0.2927296668092101,-0.54118296943629,,,,,,,,,,,,,
2025,12,Illinois,7.613207195095764,27,9,5.779229258346372,99,8.0,1.0,2.5,625,0.5394100377953439,1.7392774629708612,,,,,,,,,,,,,
2025,12,Indiana,18.939567459474755,3,10,6.7357872099858795,99,8.0,1.0,2.5,625,0.2217150421832556,3.941645903972809,,,,,,,,,,,,,
2025,12,Iowa,7.092455227527647,30,9,5.967840109982515,99,8.0,1.0,2.5,625,-0.0968656372780749,-1.0007899050914508,,,,,,,,,,,,,
2025,12,Iowa State,5.7925449175243875,36,9,5.581786007903029,99,8.0,1.0,2.5,625,-0.1324807138683352,-0.4990992705986699,,,,,,,,,,,,,
2025,12,Jacksonville State,-7.3062607910899695,109,9,5.923183818884245,99,8.0,1.0,2.5,625,-0.9370223735596852,-0.1813316396672322,,,,,,,,,,,,,
2025,12,James Madison,7.324190635760203,29,9,6.173732648431285,99,8.0,1.0,2.5,625,0.792011112819182,2.5463713711482994,,,,,,,,,,,,,
2025,12,Kansas,4.564500165009032,47,9,5.623283986300693,99,8.0,1.0,2.5,625,-0.2209600859689224,-1.0185577967342905,,,,,,,,,,,,,
2025,12,Kansas State,4.610608860494162,46,9,5.664781964698357,99,8.0,1.0,2.5,625,0.3709866860059527,-0.0405614946964849,,,,,,,,,,,,,
2025,12,Kennesaw State,-5.252071709618471,98,9,6.0286804287993325,99,8.0,1.0,2.5,625,0.1517704628161036,6.022105950252759,,,,,,,,,,,,,
2025,12,Kent State,-19.37435483451602,136,9,6.017189801151248,99,8.0,1.0,2.5,625,0.7594290150377994,2.838309220310073,,,,,,,,,,,,,
2025,12,Kentucky,1.10698075709644,58,9,5.640473011764071,99,8.0,1.0,2.5,625,0.1484841231674043,-1.5279710619762372,,,,,,,,,,,,,
2025,12,LSU,8.819514975255307,22,9,5.853392816334501,99,8.0,1.0,2.5,625,-0.3172153753389697,-1.1374712186440874,,,,,,,,,,,,,
2025,12,Liberty,-3.017680203944838,80,9,6.037631112532259,99,8.0,1.0,2.5,625,0.1040080301352994,-0.212095531512618,,,,,,,,,,,,,
2025,12,Louisiana,-6.81796333818249,106,9,5.773841023961358,99,8.0,1.0,2.5,625,0.4041498670010064,1.1461764806970771,,,,,,,,,,,,,
2025,12,Louisiana Tech,-3.905267445777421,86,9,6.101629744049682,99,8.0,1.0,2.5,625,-1.613203053168673,1.1648033897117172,,,,,,,,,,,,,
2025,12,Louisville,10.939278585417222,18,9,6.296418283809751,99,8.0,1.0,2.5,625,-0.4238659826721811,3.349293240375017,,,,,,,,,,,,,
2025,12,Marshall,-4.89951693366834,96,9,5.9646817972819095,99,8.0,1.0,2.5,625,1.1619237827984472,2.745075699424211,,,,,,,,,,,,,
2025,12,Maryland,-2.2842419882019884,77,9,6.014031488450641,99,8.0,1.0,2.5,625,-0.7055324882072169,-1.5095429505953772,,,,,,,,,,,,,
2025,12,Massachusetts,-19.05134329204479,135,9,6.027548166209004,99,8.0,1.0,2.5,625,0.4203723679548368,-0.1950863472457875,,,,,,,,,,,,,
2025,12,Memphis,4.275870802354373,48,10,6.754920305412086,99,8.0,1.0,2.5,625,-0.2231674905259915,-0.7867640157750175,,,,,,,,,,,,,
2025,12,Miami,14.924440714148815,7,9,6.174770937804586,99,8.0,1.0,2.5,625,0.1016352178454464,3.267970385322103,,,,,,,,,,,,,
2025,12,Miami (OH),-4.434166610324124,93,9,5.944240485900897,99,8.0,1.0,2.5,625,-0.1070458740440498,-0.1205747193976778,,,,,,,,,,,,,
2025,12,Michigan,12.037959656404192,14,10,6.326634879552277,99,8.0,1.0,2.5,625,-0.222136042731055,-0.3203621732050088,,,,,,,,,,,,,
2025,12,Michigan State,-0.9670954556610016,67,9,5.8681328579499406,99,8.0,1.0,2.5,625,0.2279712910895254,-0.3725013724426674,,,,,,,,,,,,,
2025,12,Middle Tennessee,-12.11186582005432,127,9,6.101629744049682,99,8.0,1.0,2.5,625,-0.2575982688225178,1.3859335156447212,,,,,,,,,,,,,
2025,12,Minnesota,0.2397789338023787,60,9,5.951440538258047,99,8.0,1.0,2.5,625,-1.1334830104574587,-2.02251811162261,,,,,,,,,,,,,
2025,12,Mississippi State,3.1459561745124205,52,10,6.6819709901617355,99,8.0,1.0,2.5,625,0.171188869203239,0.241965071911284,,,,,,,,,,,,,
2025,12,Missouri,8.904639680574979,21,9,5.967840109982515,99,8.0,1.0,2.5,625,-0.2809470872060764,-2.76669568492527,,,,,,,,,,,,,
2025,12,Missouri State,-8.610499008346517,113,9,5.987182450401668,99,8.0,1.0,2.5,625,0.5253618375237377,2.260696377009605,,,,,,,,,,,,,
2025,12,NC State,2.9589289107658763,53,9,5.570178407196996,99,8.0,1.0,2.5,625,-0.3871517490411005,-0.2239375376104457,,,,,,,,,,,,,
2025,12,Navy,0.5078854724458095,59,9,6.196233301551042,99,8.0,1.0,2.5,625,-0.8781816229019321,-3.8100807987130905,,,,,,,,,,,,,
2025,12,Nebraska,5.592175382434792,39,9,5.785136901154611,99,8.0,1.0,2.5,625,-0.4557231352247148,-3.2873529654104505,,,,,,,,,,,,,
2025,12,Nevada,-12.281933745439868,128,9,5.982294299876375,99,8.0,1.0,2.5,625,-0.4212021355285777,-0.7805870459417505,,,,,,,,,,,,,
2025,12,New Mexico,-3.4833597177822355,81,9,5.951440538258048,99,8.0,1.0,2.5,625,1.094829549196052,1.395449979969861,,,,,,,,,,,,,
2025,12,New Mexico State,-14.463319166174236,131,9,6.254920305412086,99,8.0,1.0,2.5,625,-1.7698658462785612,-2.366244726414344,,,,,,,,,,,,,
2025,12,North Carolina,-3.7755888820364936,84,9,6.136717123829107,99,8.0,1.0,2.5,625,0.2207095428298426,-1.712415415691361,,,,,,,,,,,,,
2025,12,North Texas,4.622501282242298,45,9,5.891732482031559,99,8.0,1.0,2.5,625,0.956652475770388,3.3854705388436956,,,,,,,,,,,,,
2025,12,Northern Illinois,-9.01764980318812,117,9,6.103941645881542,99,8.0,1.0,2.5,625,0.542123772207292,0.9600941548549464,,,,,,,,,,,,,
2025,12,Northwestern,-1.3558520493156787,71,9,6.027548166209004,99,8.0,1.0,2.5,625,-0.1357519496444061,-0.1969000005281653,,,,,,,,,,,,,
2025,12,Notre Dame,19.42552513151713,2,10,6.597339168758748,99,8.0,1.0,2.5,625,-0.7119852747608242,2.157912528727909,,,,,,,,,,,,,
2025,12,Ohio,-2.5255212741026276,79,9,5.799576596510357,99,8.0,1.0,2.5,625,-0.2825332308627324,1.0567302270481291,,,,,,,,,,,,,
2025,12,Ohio State,21.162552773200684,1,9,6.097339168758748,99,8.0,1.0,2.5,625,0.4821151256849276,2.118985881534723,,,,,,,,,,,,,
2025,12,Oklahoma,12.069819627602786,13,9,5.94108217320029,99,8.0,1.0,2.5,625,0.0105089752666955,-1.1834803925368558,,,,,,,,,,,,,
2025,12,Oklahoma State,-13.62967181665673,130,9,6.0278340179305845,99,8.0,1.0,2.5,625,-0.4396789817135662,-2.0199336564560397,,,,,,,,,,,,,
2025,12,Old Dominion,4.821155277239478,41,9,5.951440538258048,99,8.0,1.0,2.5,625,-0.3075915768164972,1.519333601600307,,,,,,,,,,,,,
2025,12,Ole Miss,11.81609035951868,15,10,6.277285188383544,99,8.0,1.0,2.5,625,0.6480904045904161,0.4386051006151508,,,,,,,,,,,,,
2025,12,Oregon,17.745154209030563,4,9,5.967840109982515,99,8.0,1.0,2.5,625,0.5940637953921453,0.7186564686404644,,,,,,,,,,,,,
2025,12,Oregon State,-5.755144872162886,101,10,6.3106805951990586,99,8.0,1.0,2.5,625,-0.6583835547563517,0.4671451145122312,,,,,,,,,,,,,
2025,12,Penn State,11.351768782179326,17,9,6.05928535478327,99,8.0,1.0,2.5,625,-0.7145921607864221,-5.203928200476527,,,,,,,,,,,,,
2025,12,Pittsburgh,4.235897094586827,49,9,5.986336039532921,99,8.0,1.0,2.5,625,-0.0370035799194585,0.2733303824159052,,,,,,,,,,,,,
2025,12,Purdue,-4.368498015443329,92,10,6.823190715130091,99,8.0,1.0,2.5,625,0.0400390248660897,-1.0126148847327467,,,,,,,,,,,,,
2025,12,Rice,-9.77324437449455,120,9,5.6232839863006925,99,8.0,1.0,2.5,625,0.0777293203051137,-1.8349759082428267,,,,,,,,,,,,,
2025,12,Rutgers,-0.2349180090688011,63,9,5.73578720998588,99,8.0,1.0,2.5,625,-0.1069320513982235,-2.1322986935031363,,,,,,,,,,,,,
2025,12,SMU,6.925617374466981,32,9,5.8580862164049625,99,8.0,1.0,2.5,625,-0.2299356303179767,-1.3785157153145136,,,,,,,,,,,,,
2025,12,Sam Houston,-15.501328350088974,133,10,6.399584194802626,99,8.0,1.0,2.5,625,-1.5365904344022423,-4.092566181036066,,,,,,,,,,,,,
2025,12,San Diego State,-1.233576968170225,70,9,6.237731279948708,99,8.0,1.0,2.5,625,1.2689770258369184,4.424220856450155,,,,,,,,,,,,,
2025,12,San José State,-3.970260787211796,87,9,6.0592853547832695,99,8.0,1.0,2.5,625,0.9890955942535616,1.4892156411493804,,,,,,,,,,,,,
2025,12,South Alabama,-3.731233984990012,83,9,5.837916262207415,99,8.0,1.0,2.5,625,0.3669326636772729,0.8159943674618426,,,,,,,,,,,,,
2025,12,South Carolina,2.195399730404283,56,9,5.856836980756688,99,8.0,1.0,2.5,625,-0.3941797176958901,-2.1823964725733953,,,,,,,,,,,,,
2025,12,South Florida,5.602924220944565,38,9,5.902742507503232,99,8.0,1.0,2.5,625,0.9977329519608018,3.565543578464975,,,,,,,,,,,,,
2025,12,Southern Miss,-2.120877803898104,76,9,5.932944608707644,99,8.0,1.0,2.5,625,0.1121449818094872,2.071923861083414,,,,,,,,,,,,,
2025,12,Stanford,-8.955518947342103,115,10,6.194289231588216,99,8.0,1.0,2.5,625,0.1657427760147225,-0.8058192359950471,,,,,,,,,,,,,
2025,12,Syracuse,-4.338931856977429,91,9,5.6819709901617355,99,8.0,1.0,2.5,625,0.3304929477762215,-2.08999176585328,,,,,,,,,,,,,
2025,12,TCU,7.558257456161879,28,9,6.069046144606669,99,8.0,1.0,2.5,625,-0.4202180622249125,0.1073090520225514,,,,,,,,,,,,,
2025,12,Temple,-7.621664845636982,110,9,5.82319071513009,99,8.0,1.0,2.5,625,0.3743112246046784,0.4801351037184815,,,,,,,,,,,,,
2025,12,Tennessee,12.422718661219449,11,9,5.856836980756687,99,8.0,1.0,2.5,625,1.974462389375601,1.7017171258279171,,,,,,,,,,,,,
2025,12,Texas,14.326542476322022,9,10,6.326634879552276,99,8.0,1.0,2.5,625,-0.466117229591017,-3.1459304583108434,,,,,,,,,,,,,
2025,12,Texas A&M,14.101390430050705,10,10,6.447996373835861,99,8.0,1.0,2.5,625,0.0466194849579686,0.1275015468129083,,,,,,,,,,,,,
2025,12,Texas State,-0.9837510871583532,68,9,5.972533510052977,99,8.0,1.0,2.5,625,0.1057086566628928,-0.1752543646097181,,,,,,,,,,,,,
2025,12,Texas Tech,15.151152876029062,5,10,6.858086216404962,99,8.0,1.0,2.5,625,0.8337205506651983,1.7034622160925146,,,,,,,,,,,,,
2025,12,Toledo,2.8266533147071717,54,9,5.894890794732166,99,8.0,1.0,2.5,625,0.8228445262643422,1.1153912845684624,,,,,,,,,,,,,
2025,12,Troy,-4.262497261463233,90,9,5.941082173200291,99,8.0,1.0,2.5,625,0.5129231464649315,0.7790320684507721,,,,,,,,,,,,,
2025,12,Tulane,4.68751934221514,44,10,6.423183818884245,99,8.0,1.0,2.5,625,0.4838960718330058,0.9567533733310628,,,,,,,,,,,,,
2025,12,Tulsa,-10.559482454188853,123,9,5.914023890158371,99,8.0,1.0,2.5,625,0.7105994009314163,0.5364345684350553,,,,,,,,,,,,,
2025,12,UAB,-11.529114385664702,125,9,6.086980803700992,99,8.0,1.0,2.5,625,-0.3401099073488716,1.110316016615787,,,,,,,,,,,,,
2025,12,UCF,-0.0198383900587813,62,9,6.138837147156413,99,8.0,1.0,2.5,625,-1.331792897559395,-1.4056840335373637,,,,,,,,,,,,,
2025,12,UCLA,-2.347972249641897,78,10,6.447996373835862,99,8.0,1.0,2.5,625,-1.0788717035630244,-1.196768397393644,,,,,,,,,,,,,
2025,12,UConn,-0.9535915673257122,66,10,6.754920305412086,99,8.0,1.0,2.5,625,0.1230930931629502,-1.938038678062796,,,,,,,,,,,,,
2025,12,UL Monroe,-10.043292516664932,121,9,6.0278340179305845,99,8.0,1.0,2.5,625,0.0308629060814897,-0.7855981608789513,,,,,,,,,,,,,
2025,12,UNLV,-2.047259096672564,74,9,6.014031488450641,99,8.0,1.0,2.5,625,-0.5690103552424102,-0.470037399833813,,,,,,,,,,,,,
2025,12,USC,12.194635874181984,12,10,6.423183818884245,99,8.0,1.0,2.5,625,-0.4535543942206761,-0.7623260119341104,,,,,,,,,,,,,
2025,12,UTEP,-10.11568699678293,122,9,6.002735611257388,99,8.0,1.0,2.5,625,-0.8928216099058535,-2.425345233518369,,,,,,,,,,,,,
2025,12,UTSA,-0.8406224916503112,65,9,6.014031488450642,99,8.0,1.0,2.5,625,0.8797674521437783,-0.4520878855587018,,,,,,,,,,,,,
2025,12,Utah,11.42927941012483,16,9,5.856836980756688,99,8.0,1.0,2.5,625,0.6789216273564929,0.2742905039212289,,,,,,,,,,,,,
2025,12,Utah State,-5.749828019438769,100,9,5.853392816334501,99,8.0,1.0,2.5,625,0.5150827866523393,1.5292593195114828,,,,,,,,,,,,,
2025,12,Vanderbilt,7.834962349941203,26,9,5.754920305412085,99,8.0,1.0,2.5,625,-0.3013746757741584,1.373816607834522,,,,,,,,,,,,,
2025,12,Virginia,4.735027607733291,43,10,6.681970990161736,99,8.0,1.0,2.5,625,-0.2451789836346858,2.142843966884646,,,,,,,,,,,,,
2025,12,Virginia Tech,0.074051630660502,61,9,5.664781964698357,99,8.0,1.0,2.5,625,-0.3807845086353216,0.1527835230492711,,,,,,,,,,,,,
2025,12,Wake Forest,-1.152817052093955,69,9,6.161337800276171,99,8.0,1.0,2.5,625,-0.3596364021522584,1.0932666706785208,,,,,,,,,,,,,
2025,12,Washington,8.287406623746945,24,9,6.069046144606669,99,8.0,1.0,2.5,625,-0.2591515969482181,0.1805494836122996,,,,,,,,,,,,,
2025,12,Washington State,-4.219548527529238,89,9,5.891732482031559,99,8.0,1.0,2.5,625,1.5963685970069257,5.098652321711141,,,,,,,,,,,,,
2025,12,West Virginia,-3.778282863856985,85,10,6.754920305412086,99,8.0,1.0,2.5,625,0.12424591796908,-0.2790459039167201,,,,,,,,,,,,,
2025,12,Western Kentucky,-4.0512097992363945,88,9,5.764966946957064,99,8.0,1.0,2.5,625,0.1544155616659779,-0.762737846757287,,,,,,,,,,,,,
2025,12,Western Michigan,-6.617907716770538,104,9,5.619528098365729,99,8.0,1.0,2.5,625,1.1045373504527296,3.2492082014991057,,,,,,,,,,,,,
2025,12,Wisconsin,-1.641523943102564,73,10,6.402742507503232,99,8.0,1.0,2.5,625,-0.699347936660792,-3.145784376891398,,,,,,,,,,,,,
