season,week,date,game_id,component,edge_team,edge_opponent,conference_matchup_type,component_edge,component_edge_band,edge_team_role,edge_team_spread,edge_team_ats_result,edge_team_ats_margin,edge_team_clv,source_flipped
2025,2,2025-09-06T19:30:00.000Z,401762458,defense_vs_opponent_offense,Navy,UAB,G6_vs_G6,14.0,5_to_14_9,Favorite,-21.5,L,-7.5,1.0,False
2025,2,2025-09-06T19:30:00.000Z,401762458,offense_vs_opponent_defense,Navy,UAB,G6_vs_G6,33.0,25_plus,Favorite,-21.5,L,-7.5,1.0,False
2025,2,2025-09-06T19:30:00.000Z,401762461,defense_vs_opponent_offense,North Texas,Western Michigan,G6_vs_G6,40.0,25_plus,Favorite,-12.25,L,-9.25,2.0,False
2025,2,2025-09-06T19:30:00.000Z,401762461,offense_vs_opponent_defense,Western Michigan,North Texas,G6_vs_G6,6.0,5_to_14_9,Underdog,12.25,W,9.25,-2.0,True
2025,3,2025-09-14T00:30:00.000Z,401762463,offense_vs_opponent_defense,Akron,UAB,G6_vs_G6,20.0,15_to_24_9,Underdog,12.666666666666666,W,9.666666666666666,-2.0,False
2025,3,2025-09-14T00:00:00.000Z,401762465,defense_vs_opponent_offense,Navy,Tulsa,G6_vs_G6,10.0,5_to_14_9,Favorite,-13.666666666666666,W,5.333333333333334,-1.0,False
2025,3,2025-09-14T00:00:00.000Z,401762465,offense_vs_opponent_defense,Navy,Tulsa,G6_vs_G6,21.0,15_to_24_9,Favorite,-13.666666666666666,W,5.333333333333334,-1.0,False
2025,4,2025-09-18T23:30:00.000Z,401762468,defense_vs_opponent_offense,Charlotte,Rice,G6_vs_G6,12.0,5_to_14_9,Underdog,1.6666666666666667,L,-9.333333333333334,2.5,False
2025,4,2025-09-18T23:30:00.000Z,401762468,defense_vs_opponent_offense,Rice,Charlotte,G6_vs_G6,32.0,25_plus,Favorite,-1.6666666666666667,W,9.333333333333334,-2.5,False
2025,4,2025-09-18T23:30:00.000Z,401762468,offense_vs_opponent_defense,Charlotte,Rice,G6_vs_G6,12.0,5_to_14_9,Underdog,1.6666666666666667,L,-9.333333333333334,2.5,True
2025,4,2025-09-18T23:30:00.000Z,401762468,offense_vs_opponent_defense,Rice,Charlotte,G6_vs_G6,32.0,25_plus,Favorite,-1.6666666666666667,W,9.333333333333334,-2.5,True
2025,4,2025-09-20T16:00:00.000Z,401762469,defense_vs_opponent_offense,Army,North Texas,G6_vs_G6,24.0,15_to_24_9,Underdog,2.5,L,-4.5,-1.5,False
2025,4,2025-09-20T16:00:00.000Z,401762469,defense_vs_opponent_offense,North Texas,Army,G6_vs_G6,30.0,25_plus,Favorite,-2.5,W,4.5,1.5,False
2025,4,2025-09-20T16:00:00.000Z,401762469,offense_vs_opponent_defense,Army,North Texas,G6_vs_G6,24.0,15_to_24_9,Underdog,2.5,L,-4.5,-1.5,True
2025,4,2025-09-20T16:00:00.000Z,401762469,offense_vs_opponent_defense,North Texas,Army,G6_vs_G6,30.0,25_plus,Favorite,-2.5,W,4.5,1.5,True
2025,1,2025-08-28T23:00:00.000Z,401762789,defense_vs_opponent_offense,Akron,Wyoming,G6_vs_G6,12.0,5_to_14_9,Underdog,6.0,L,-4.0,4.5,True
2025,1,2025-08-28T23:00:00.000Z,401762789,defense_vs_opponent_offense,Wyoming,Akron,G6_vs_G6,41.0,25_plus,Favorite,-6.0,W,4.0,-4.5,True
2025,1,2025-08-28T23:00:00.000Z,401762789,offense_vs_opponent_defense,Akron,Wyoming,G6_vs_G6,12.0,5_to_14_9,Underdog,6.0,L,-4.0,4.5,False
2025,1,2025-08-28T23:00:00.000Z,401762789,offense_vs_opponent_defense,Wyoming,Akron,G6_vs_G6,41.0,25_plus,Favorite,-6.0,W,4.0,-4.5,False
2025,1,2025-08-29T01:00:00.000Z,401762791,defense_vs_opponent_offense,Wisconsin,Miami (OH),P4_vs_G6,47.0,25_plus,Favorite,-18.0,L,-1.0,0.5,False
2025,1,2025-08-29T01:00:00.000Z,401762791,offense_vs_opponent_defense,Wisconsin,Miami (OH),P4_vs_G6,18.0,15_to_24_9,Favorite,-18.0,L,-1.0,0.5,False
2025,4,2025-09-20T19:30:00.000Z,401762820,defense_vs_opponent_offense,Toledo,Western Michigan,G6_vs_G6,22.0,15_to_24_9,Favorite,-12.666666666666666,L,-13.666666666666666,-2.0,False
2025,4,2025-09-20T19:30:00.000Z,401762820,offense_vs_opponent_defense,Toledo,Western Michigan,G6_vs_G6,26.0,25_plus,Favorite,-12.666666666666666,L,-13.666666666666666,-2.0,False
