season,week,date,game_id,team,opponent,spread,ats_result,ats_margin,team_clv,team_conference,opponent_conference,team_tier,opponent_tier,conference_matchup_type,team_overall,team_offense,team_defense,opp_overall,opp_offense,opp_defense,overall_rp_edge,off_vs_def_rp_edge,def_vs_off_rp_edge
2022,3,2022-09-17T23:30:00.000Z,401411115,Western Michigan,Pittsburgh,10.0,L,-11.0,,MAC,ACC,G6,P4,G6_vs_P4,49.0,27.0,70.0,74.0,74.0,75.0,-25.0,-48.0,-4.0
2022,4,2022-09-22T23:30:00.000Z,401411116,Virginia Tech,West Virginia,2.0,L,-21.0,,ACC,Big 12,P4,P4,P4_vs_P4,65.0,51.0,79.0,56.0,48.0,64.0,9.0,-13.0,31.0
2022,4,2022-09-22T23:30:00.000Z,401411116,West Virginia,Virginia Tech,-2.0,W,21.0,,Big 12,ACC,P4,P4,P4_vs_P4,56.0,48.0,64.0,65.0,51.0,79.0,-9.0,-31.0,13.0
2022,4,2022-09-23T23:00:00.000Z,401411117,Syracuse,Virginia,-9.5,L,-7.5,,ACC,ACC,P4,P4,P4_vs_P4,80.0,79.0,81.0,51.0,59.0,42.0,29.0,37.0,22.0
2022,4,2022-09-23T23:00:00.000Z,401411117,Virginia,Syracuse,9.5,W,7.5,,ACC,ACC,P4,P4,P4_vs_P4,51.0,59.0,42.0,80.0,79.0,81.0,-29.0,-22.0,-37.0
2022,4,2022-09-25T00:00:00.000Z,401411118,Boston College,Florida State,18.5,L,-11.5,,ACC,ACC,P4,P4,P4_vs_P4,60.0,53.0,67.0,82.0,74.0,90.0,-22.0,-37.0,-7.0
2022,4,2022-09-25T00:00:00.000Z,401411118,Florida State,Boston College,-18.5,W,11.5,,ACC,ACC,P4,P4,P4_vs_P4,82.0,74.0,90.0,60.0,53.0,67.0,22.0,7.0,37.0
2022,4,2022-09-24T16:00:00.000Z,401411119,Louisville,South Florida,-15.5,W,22.5,,ACC,American,P4,G6,P4_vs_G6,80.0,89.0,71.0,86.0,88.0,84.0,-6.0,5.0,-17.0
2022,4,2022-09-24T16:00:00.000Z,401411119,South Florida,Louisville,15.5,L,-22.5,,American,ACC,G6,P4,G6_vs_P4,86.0,88.0,84.0,80.0,89.0,71.0,6.0,17.0,-5.0
2022,4,2022-09-24T20:00:00.000Z,401411122,Georgia Tech,UCF,21.0,W,4.0,,ACC,American,P4,G6,P4_vs_G6,56.0,58.0,54.0,79.0,77.0,81.0,-23.0,-23.0,-23.0
2022,4,2022-09-24T20:00:00.000Z,401411122,UCF,Georgia Tech,-21.0,L,-4.0,,American,ACC,G6,P4,G6_vs_P4,79.0,77.0,81.0,56.0,58.0,54.0,23.0,23.0,23.0
2022,4,2022-09-24T16:00:00.000Z,401411123,Clemson,Wake Forest,-7.5,L,-1.5,,ACC,ACC,P4,P4,P4_vs_P4,72.0,84.0,61.0,71.0,79.0,64.0,1.0,20.0,-18.0
2022,4,2022-09-24T16:00:00.000Z,401411123,Wake Forest,Clemson,7.5,W,1.5,,ACC,ACC,P4,P4,P4_vs_P4,71.0,79.0,64.0,72.0,84.0,61.0,-1.0,18.0,-20.0
2022,1,2022-09-03T23:00:00.000Z,401414778,Tulane,UMass,-28.5,W,3.5,,American,Independent,G6,Independent,Other,75.0,89.0,62.0,86.0,89.0,84.0,-11.0,5.0,-27.0
2022,1,2022-09-03T23:00:00.000Z,401414778,UMass,Tulane,28.5,L,-3.5,,Independent,American,Independent,G6,Other,86.0,89.0,84.0,75.0,89.0,62.0,11.0,27.0,-5.0
2022,2,2022-09-10T23:00:00.000Z,401414779,Toledo,UMass,-28.0,W,17.0,,MAC,Independent,G6,Independent,Other,73.0,68.0,78.0,86.0,89.0,84.0,-13.0,-16.0,-11.0
2022,2,2022-09-10T23:00:00.000Z,401414779,UMass,Toledo,28.0,L,-17.0,,Independent,MAC,Independent,G6,Other,86.0,89.0,84.0,73.0,68.0,78.0,13.0,11.0,16.0
2022,4,2022-09-24T18:00:00.000Z,401414781,Temple,UMass,-10.0,W,18.0,,American,Independent,G6,Independent,Other,66.0,60.0,71.0,86.0,89.0,84.0,-20.0,-24.0,-18.0
2022,4,2022-09-24T18:00:00.000Z,401414781,UMass,Temple,10.0,L,-18.0,,Independent,American,Independent,G6,Other,86.0,89.0,84.0,66.0,60.0,71.0,20.0,18.0,24.0
2022,2,2022-09-10T22:00:00.000Z,401415024,East Carolina,Old Dominion,-13.0,W,5.0,,American,Sun Belt,G6,G6,G6_vs_G6,72.0,69.0,74.0,75.0,90.0,60.0,-3.0,9.0,-16.0
2022,2,2022-09-10T22:00:00.000Z,401415024,Old Dominion,East Carolina,13.0,L,-5.0,,Sun Belt,American,G6,G6,G6_vs_G6,75.0,90.0,60.0,72.0,69.0,74.0,3.0,16.0,-9.0
2022,3,2022-09-17T21:00:00.000Z,401415029,Bowling Green,Marshall,17.0,W,20.0,,MAC,Sun Belt,G6,G6,G6_vs_G6,92.0,95.0,88.0,57.0,53.0,61.0,35.0,34.0,35.0
2022,3,2022-09-17T21:00:00.000Z,401415029,Marshall,Bowling Green,-17.0,L,-20.0,,Sun Belt,MAC,G6,G6,G6_vs_G6,57.0,53.0,61.0,92.0,95.0,88.0,-35.0,-35.0,-34.0
2022,4,2022-09-24T19:30:00.000Z,401415037,Appalachian State,James Madison,-6.5,L,-10.5,,Sun Belt,Sun Belt,G6,G6,G6_vs_G6,60.0,63.0,56.0,58.0,61.0,55.0,2.0,8.0,-5.0
2022,4,2022-09-24T19:30:00.000Z,401415037,James Madison,Appalachian State,6.5,W,10.5,,Sun Belt,Sun Belt,G6,G6,G6_vs_G6,58.0,61.0,55.0,60.0,63.0,56.0,-2.0,5.0,-8.0
2022,4,2022-09-24T23:00:00.000Z,401415040,Southern Miss,Tulane,11.5,W,14.5,,Sun Belt,American,G6,G6,G6_vs_G6,85.0,86.0,83.0,75.0,89.0,62.0,10.0,24.0,-6.0
2022,4,2022-09-24T23:00:00.000Z,401415040,Tulane,Southern Miss,-11.5,L,-14.5,,American,Sun Belt,G6,G6,G6_vs_G6,75.0,89.0,62.0,85.0,86.0,83.0,-10.0,6.0,-24.0
2022,1,2022-09-03T19:30:00.000Z,401415211,Tulsa,Wyoming,-6.5,L,-9.5,,American,Mountain West,G6,G6,G6_vs_G6,56.0,57.0,55.0,55.0,51.0,59.0,1.0,-2.0,4.0
2022,1,2022-09-03T19:30:00.000Z,401415211,Wyoming,Tulsa,6.5,W,9.5,,Mountain West,American,G6,G6,G6_vs_G6,55.0,51.0,59.0,56.0,57.0,55.0,-1.0,-4.0,2.0
2022,1,2022-09-03T21:30:00.000Z,401415212,Nevada,Texas State,2.0,W,26.0,,Mountain West,Sun Belt,G6,G6,G6_vs_G6,27.0,20.0,34.0,77.0,89.0,64.0,-50.0,-44.0,-55.0
2022,1,2022-09-03T21:30:00.000Z,401415212,Texas State,Nevada,-2.0,L,-26.0,,Sun Belt,Mountain West,G6,G6,G6_vs_G6,77.0,89.0,64.0,27.0,20.0,34.0,50.0,55.0,44.0
2022,2,2022-09-10T01:00:00.000Z,401415214,Boise State,New Mexico,-17.0,P,-0.0,,Mountain West,Mountain West,G6,G6,G6_vs_G6,73.0,65.0,81.0,57.0,44.0,71.0,16.0,-6.0,37.0
2022,2,2022-09-10T01:00:00.000Z,401415214,New Mexico,Boise State,17.0,P,0.0,,Mountain West,Mountain West,G6,G6,G6_vs_G6,57.0,44.0,71.0,73.0,65.0,81.0,-16.0,-37.0,6.0
2022,3,2022-09-17T00:00:00.000Z,401415217,Air Force,Wyoming,-16.5,L,-19.5,,Mountain West,Mountain West,G6,G6,G6_vs_G6,65.0,70.0,59.0,55.0,51.0,59.0,10.0,11.0,8.0
2022,3,2022-09-17T00:00:00.000Z,401415217,Wyoming,Air Force,16.5,W,19.5,,Mountain West,Mountain West,G6,G6,G6_vs_G6,55.0,51.0,59.0,65.0,70.0,59.0,-10.0,-8.0,-11.0
2022,4,2022-09-24T00:00:00.000Z,401415220,Air Force,Nevada,-24.0,W,4.0,,Mountain West,Mountain West,G6,G6,G6_vs_G6,65.0,70.0,59.0,27.0,20.0,34.0,38.0,36.0,39.0
2022,4,2022-09-24T00:00:00.000Z,401415220,Nevada,Air Force,24.0,L,-4.0,,Mountain West,Mountain West,G6,G6,G6_vs_G6,27.0,20.0,34.0,65.0,70.0,59.0,-38.0,-39.0,-36.0
2022,4,2022-09-24T23:00:00.000Z,401415222,UNLV,Utah State,-3.0,W,7.0,,Mountain West,Mountain West,G6,G6,G6_vs_G6,80.0,76.0,84.0,55.0,63.0,47.0,25.0,29.0,21.0
2022,4,2022-09-24T23:00:00.000Z,401415222,Utah State,UNLV,3.0,L,-7.0,,Mountain West,Mountain West,G6,G6,G6_vs_G6,55.0,63.0,47.0,80.0,76.0,84.0,-25.0,-21.0,-29.0
2022,4,2022-09-25T02:15:00.000Z,401415223,BYU,Wyoming,-21.5,L,-7.5,,Independent,Mountain West,Independent,G6,Other,88.0,80.0,97.0,55.0,51.0,59.0,33.0,21.0,46.0
2022,4,2022-09-25T02:15:00.000Z,401415223,Wyoming,BYU,21.5,W,7.5,,Mountain West,Independent,G6,Independent,Other,55.0,51.0,59.0,88.0,80.0,97.0,-33.0,-46.0,-21.0
2022,4,2022-09-24T19:30:00.000Z,401415224,San Diego State,Toledo,3.0,W,6.0,,Mountain West,MAC,G6,G6,G6_vs_G6,54.0,44.0,64.0,73.0,68.0,78.0,-19.0,-34.0,-4.0
2022,4,2022-09-24T19:30:00.000Z,401415224,Toledo,San Diego State,-3.0,L,-6.0,,MAC,Mountain West,G6,G6,G6_vs_G6,73.0,68.0,78.0,54.0,44.0,64.0,19.0,4.0,34.0
2022,4,2022-09-25T02:30:00.000Z,401415225,San Jose State,Western Michigan,-6.5,W,21.5,,Mountain West,MAC,G6,G6,G6_vs_G6,57.0,58.0,55.0,49.0,27.0,70.0,8.0,-12.0,28.0
2022,4,2022-09-25T02:30:00.000Z,401415225,Western Michigan,San Jose State,6.5,L,-21.5,,MAC,Mountain West,G6,G6,G6_vs_G6,49.0,27.0,70.0,57.0,58.0,55.0,-8.0,-28.0,12.0
2022,1,2022-09-03T20:00:00.000Z,401415612,BYU,South Florida,-11.5,W,17.5,,Independent,American,Independent,G6,Other,88.0,80.0,97.0,86.0,88.0,84.0,2.0,-4.0,9.0
2022,1,2022-09-03T20:00:00.000Z,401415612,South Florida,BYU,11.5,L,-17.5,,American,Independent,G6,Independent,Other,86.0,88.0,84.0,88.0,80.0,97.0,-2.0,-9.0,4.0
2022,2,2022-09-09T23:30:00.000Z,401415613,Louisville,UCF,5.5,W,11.5,,ACC,American,P4,G6,P4_vs_G6,80.0,89.0,71.0,79.0,77.0,81.0,1.0,8.0,-6.0
2022,2,2022-09-09T23:30:00.000Z,401415613,UCF,Louisville,-5.5,L,-11.5,,American,ACC,G6,P4,G6_vs_P4,79.0,77.0,81.0,80.0,89.0,71.0,-1.0,6.0,-8.0
2022,2,2022-09-10T19:30:00.000Z,401415617,Memphis,Navy,-4.5,W,19.5,,American,American,G6,G6,G6_vs_G6,70.0,70.0,70.0,52.0,53.0,51.0,18.0,19.0,17.0
2022,2,2022-09-10T19:30:00.000Z,401415617,Navy,Memphis,4.5,L,-19.5,,American,American,G6,G6,G6_vs_G6,52.0,53.0,51.0,70.0,70.0,70.0,-18.0,-17.0,-19.0
2022,2,2022-09-10T23:00:00.000Z,401415620,Northern Illinois,Tulsa,6.5,W,3.5,,MAC,American,G6,G6,G6_vs_G6,83.0,84.0,81.0,56.0,57.0,55.0,27.0,29.0,24.0
2022,2,2022-09-10T23:00:00.000Z,401415620,Tulsa,Northern Illinois,-6.5,L,-3.5,,American,MAC,G6,G6,G6_vs_G6,56.0,57.0,55.0,83.0,84.0,81.0,-27.0,-24.0,-29.0
2022,3,2022-09-17T23:00:00.000Z,401415622,Arkansas State,Memphis,14.5,W,2.5,,Sun Belt,American,G6,G6,G6_vs_G6,61.0,52.0,70.0,70.0,70.0,70.0,-9.0,-18.0,0.0
2022,3,2022-09-17T23:00:00.000Z,401415622,Memphis,Arkansas State,-14.5,L,-2.5,,American,Sun Belt,G6,G6,G6_vs_G6,70.0,70.0,70.0,61.0,52.0,70.0,9.0,0.0,18.0
2022,3,2022-09-17T16:00:00.000Z,401415623,Cincinnati,Miami (OH),-24.0,L,-3.0,,American,MAC,G6,G6,G6_vs_G6,59.0,68.0,51.0,62.0,76.0,47.0,-3.0,21.0,-25.0
2022,3,2022-09-17T16:00:00.000Z,401415623,Miami (OH),Cincinnati,24.0,W,3.0,,MAC,American,G6,G6,G6_vs_G6,62.0,76.0,47.0,59.0,68.0,51.0,3.0,25.0,-21.0
2022,4,2022-09-24T22:00:00.000Z,401415624,East Carolina,Navy,-16.5,L,-19.5,,American,American,G6,G6,G6_vs_G6,72.0,69.0,74.0,52.0,53.0,51.0,20.0,18.0,21.0
2022,4,2022-09-24T22:00:00.000Z,401415624,Navy,East Carolina,16.5,W,19.5,,American,American,G6,G6,G6_vs_G6,52.0,53.0,51.0,72.0,69.0,74.0,-20.0,-21.0,-18.0
2022,1,2022-09-01T23:00:00.000Z,401416569,Central Michigan,Oklahoma State,20.5,W,6.5,,MAC,Big 12,G6,P4,G6_vs_P4,65.0,73.0,58.0,53.0,69.0,37.0,12.0,36.0,-11.0
2022,1,2022-09-01T23:00:00.000Z,401416569,Oklahoma State,Central Michigan,-20.5,L,-6.5,,Big 12,MAC,P4,G6,P4_vs_G6,53.0,69.0,37.0,65.0,73.0,58.0,-12.0,11.0,-36.0
2022,1,2022-09-02T23:00:00.000Z,401416591,Michigan State,Western Michigan,-21.5,W,0.5,,Big Ten,MAC,P4,G6,P4_vs_G6,72.0,65.0,79.0,49.0,27.0,70.0,23.0,-5.0,52.0
2022,1,2022-09-02T23:00:00.000Z,401416591,Western Michigan,Michigan State,21.5,L,-0.5,,MAC,Big Ten,G6,P4,G6_vs_P4,49.0,27.0,70.0,72.0,65.0,79.0,-23.0,-52.0,5.0
2022,2,2022-09-10T18:00:00.000Z,401416594,Ball State,Western Michigan,6.5,L,-0.5,,MAC,MAC,G6,G6,G6_vs_G6,42.0,46.0,37.0,49.0,27.0,70.0,-7.0,-24.0,10.0
2022,2,2022-09-10T18:00:00.000Z,401416594,Western Michigan,Ball State,-6.5,W,0.5,,MAC,MAC,G6,G6,G6_vs_G6,49.0,27.0,70.0,42.0,46.0,37.0,7.0,-10.0,24.0
2022,2,2022-09-10T17:00:00.000Z,401416597,Central Michigan,South Alabama,-6.0,L,-20.0,,MAC,Sun Belt,G6,G6,G6_vs_G6,65.0,73.0,58.0,62.0,57.0,68.0,3.0,5.0,1.0
2022,2,2022-09-10T17:00:00.000Z,401416597,South Alabama,Central Michigan,6.0,W,20.0,,Sun Belt,MAC,G6,G6,G6_vs_G6,62.0,57.0,68.0,65.0,73.0,58.0,-3.0,-1.0,-5.0
2022,2,2022-09-10T23:00:00.000Z,401416598,Eastern Michigan,Louisiana,11.0,L,-17.0,,MAC,Sun Belt,G6,G6,G6_vs_G6,65.0,66.0,65.0,48.0,43.0,53.0,17.0,13.0,22.0
2022,2,2022-09-10T23:00:00.000Z,401416598,Louisiana,Eastern Michigan,-11.0,W,17.0,,Sun Belt,MAC,G6,G6,G6_vs_G6,48.0,43.0,53.0,65.0,66.0,65.0,-17.0,-22.0,-13.0
2022,3,2022-09-17T17:00:00.000Z,401416601,Buffalo,Coastal Carolina,12.0,P,-0.0,,MAC,Sun Belt,G6,G6,G6_vs_G6,57.0,51.0,63.0,36.0,43.0,30.0,21.0,21.0,20.0
2022,3,2022-09-17T17:00:00.000Z,401416601,Coastal Carolina,Buffalo,-12.0,P,0.0,,Sun Belt,MAC,G6,G6,G6_vs_G6,36.0,43.0,30.0,57.0,51.0,63.0,-21.0,-20.0,-21.0
2022,4,2022-09-24T16:00:00.000Z,401416604,Buffalo,Eastern Michigan,6.5,W,25.5,,MAC,MAC,G6,G6,G6_vs_G6,57.0,51.0,63.0,65.0,66.0,65.0,-8.0,-14.0,-3.0
2022,4,2022-09-24T16:00:00.000Z,401416604,Eastern Michigan,Buffalo,-6.5,L,-25.5,,MAC,MAC,G6,G6,G6_vs_G6,65.0,66.0,65.0,57.0,51.0,63.0,8.0,3.0,14.0
2022,4,2022-09-24T22:00:00.000Z,401416605,Ball State,Georgia Southern,9.5,L,-1.5,,MAC,Sun Belt,G6,G6,G6_vs_G6,42.0,46.0,37.0,85.0,92.0,78.0,-43.0,-32.0,-55.0
2022,4,2022-09-24T22:00:00.000Z,401416605,Georgia Southern,Ball State,-9.5,W,1.5,,Sun Belt,MAC,G6,G6,G6_vs_G6,85.0,92.0,78.0,42.0,46.0,37.0,43.0,55.0,32.0
2022,1,2022-09-02T23:00:00.000Z,401426330,Old Dominion,Virginia Tech,6.0,W,9.0,,Sun Belt,ACC,G6,P4,G6_vs_P4,75.0,90.0,60.0,65.0,51.0,79.0,10.0,11.0,9.0
2022,1,2022-09-02T23:00:00.000Z,401426330,Virginia Tech,Old Dominion,-6.0,L,-9.0,,ACC,Sun Belt,P4,G6,P4_vs_G6,65.0,51.0,79.0,75.0,90.0,60.0,-10.0,-9.0,-11.0
2022,3,2022-09-17T19:30:00.000Z,401426333,Appalachian State,Troy,-14.0,L,-10.0,,Sun Belt,Sun Belt,G6,G6,G6_vs_G6,60.0,63.0,56.0,80.0,72.0,87.0,-20.0,-24.0,-16.0
2022,3,2022-09-17T19:30:00.000Z,401426333,Troy,Appalachian State,14.0,W,10.0,,Sun Belt,Sun Belt,G6,G6,G6_vs_G6,80.0,72.0,87.0,60.0,63.0,56.0,20.0,16.0,24.0
2022,4,2022-09-22T23:30:00.000Z,401426334,Coastal Carolina,Georgia State,-2.5,W,14.5,,Sun Belt,Sun Belt,G6,G6,G6_vs_G6,36.0,43.0,30.0,76.0,72.0,80.0,-40.0,-37.0,-42.0
2022,4,2022-09-22T23:30:00.000Z,401426334,Georgia State,Coastal Carolina,2.5,L,-14.5,,Sun Belt,Sun Belt,G6,G6,G6_vs_G6,76.0,72.0,80.0,36.0,43.0,30.0,40.0,42.0,37.0
2022,4,2022-09-24T22:00:00.000Z,401426335,Arkansas State,Old Dominion,5.0,W,2.0,,Sun Belt,Sun Belt,G6,G6,G6_vs_G6,61.0,52.0,70.0,75.0,90.0,60.0,-14.0,-8.0,-20.0
2022,4,2022-09-24T22:00:00.000Z,401426335,Old Dominion,Arkansas State,-5.0,L,-2.0,,Sun Belt,Sun Belt,G6,G6,G6_vs_G6,75.0,90.0,60.0,61.0,52.0,70.0,14.0,20.0,8.0
2022,4,2022-09-25T00:00:00.000Z,401426336,Louisiana,UL Monroe,-9.5,L,-13.5,,Sun Belt,Sun Belt,G6,G6,G6_vs_G6,48.0,43.0,53.0,62.0,82.0,41.0,-14.0,2.0,-29.0
2022,4,2022-09-25T00:00:00.000Z,401426336,UL Monroe,Louisiana,9.5,W,13.5,,Sun Belt,Sun Belt,G6,G6,G6_vs_G6,62.0,82.0,41.0,48.0,43.0,53.0,14.0,29.0,-2.0
2022,4,2022-09-24T23:00:00.000Z,401426393,Marshall,Troy,-3.5,L,-12.5,,Sun Belt,Sun Belt,G6,G6,G6_vs_G6,57.0,53.0,61.0,80.0,72.0,87.0,-23.0,-34.0,-11.0
2022,4,2022-09-24T23:00:00.000Z,401426393,Troy,Marshall,3.5,W,12.5,,Sun Belt,Sun Belt,G6,G6,G6_vs_G6,80.0,72.0,87.0,57.0,53.0,61.0,23.0,11.0,34.0
2022,1,2022-08-27T23:00:00.000Z,401426530,Charlotte,Florida Atlantic,7.0,L,-23.0,,Conference USA,Conference USA,G6,G6,G6_vs_G6,76.0,89.0,63.0,66.0,82.0,51.0,10.0,38.0,-19.0
2022,1,2022-08-27T23:00:00.000Z,401426530,Florida Atlantic,Charlotte,-7.0,W,23.0,,Conference USA,Conference USA,G6,G6,G6_vs_G6,66.0,82.0,51.0,76.0,89.0,63.0,-10.0,19.0,-38.0
2022,1,2022-08-28T01:00:00.000Z,401426531,North Texas,UTEP,-1.5,W,16.5,,Conference USA,Conference USA,G6,G6,G6_vs_G6,81.0,90.0,72.0,69.0,60.0,78.0,12.0,12.0,12.0
2022,1,2022-08-28T01:00:00.000Z,401426531,UTEP,North Texas,1.5,L,-16.5,,Conference USA,Conference USA,G6,G6,G6_vs_G6,69.0,60.0,78.0,81.0,90.0,72.0,-12.0,-12.0,-12.0
2022,1,2022-09-03T22:00:00.000Z,401426536,Florida Atlantic,Ohio,-6.0,L,-9.0,,Conference USA,MAC,G6,G6,G6_vs_G6,66.0,82.0,51.0,70.0,65.0,75.0,-4.0,7.0,-14.0
2022,1,2022-09-03T22:00:00.000Z,401426536,Ohio,Florida Atlantic,6.0,W,9.0,,MAC,Conference USA,G6,G6,G6_vs_G6,70.0,65.0,75.0,66.0,82.0,51.0,4.0,14.0,-7.0
2022,1,2022-09-02T00:00:00.000Z,401426537,Louisiana Tech,Missouri,20.5,L,-7.5,,Conference USA,SEC,G6,P4,G6_vs_P4,58.0,51.0,66.0,65.0,52.0,78.0,-7.0,-27.0,14.0
2022,1,2022-09-02T00:00:00.000Z,401426537,Missouri,Louisiana Tech,-20.5,W,7.5,,SEC,Conference USA,P4,G6,P4_vs_G6,65.0,52.0,78.0,58.0,51.0,66.0,7.0,-14.0,27.0
2022,1,2022-09-03T22:00:00.000Z,401426538,James Madison,Middle Tennessee,-4.5,W,32.5,,Sun Belt,Conference USA,G6,G6,G6_vs_G6,58.0,61.0,55.0,56.0,58.0,54.0,2.0,7.0,-3.0
2022,1,2022-09-03T22:00:00.000Z,401426538,Middle Tennessee,James Madison,4.5,L,-32.5,,Conference USA,Sun Belt,G6,G6,G6_vs_G6,56.0,58.0,54.0,58.0,61.0,55.0,-2.0,3.0,-7.0
2022,1,2022-09-03T23:30:00.000Z,401426539,North Texas,SMU,9.5,L,-28.5,,Conference USA,American,G6,G6,G6_vs_G6,81.0,90.0,72.0,79.0,83.0,75.0,2.0,15.0,-11.0
2022,1,2022-09-03T23:30:00.000Z,401426539,SMU,North Texas,-9.5,W,28.5,,American,Conference USA,G6,G6,G6_vs_G6,79.0,83.0,75.0,81.0,90.0,72.0,-2.0,11.0,-15.0
2022,1,2022-09-03T22:00:00.000Z,401426540,Rice,USC,32.5,L,-19.5,,,,,,,63.0,59.0,68.0,59.0,59.0,59.0,4.0,0.0,9.0
2022,1,2022-09-03T22:00:00.000Z,401426540,USC,Rice,-32.5,W,19.5,,,,,,,59.0,59.0,59.0,63.0,59.0,68.0,-4.0,-9.0,0.0
2022,1,2022-09-03T19:30:00.000Z,401426541,Oklahoma,UTEP,-31.0,W,1.0,,Big 12,Conference USA,P4,G6,P4_vs_G6,64.0,47.0,82.0,69.0,60.0,78.0,-5.0,-31.0,22.0
2022,1,2022-09-03T19:30:00.000Z,401426541,UTEP,Oklahoma,31.0,L,-1.0,,Conference USA,Big 12,G6,P4,G6_vs_P4,69.0,60.0,78.0,64.0,47.0,82.0,5.0,-22.0,31.0
2022,1,2022-09-03T19:30:00.000Z,401426542,Houston,UTSA,-3.5,L,-1.5,,American,Conference USA,G6,G6,G6_vs_G6,74.0,72.0,76.0,77.0,87.0,67.0,-3.0,5.0,-11.0
2022,1,2022-09-03T19:30:00.000Z,401426542,UTSA,Houston,3.5,W,1.5,,Conference USA,American,G6,G6,G6_vs_G6,77.0,87.0,67.0,74.0,72.0,76.0,3.0,11.0,-5.0
2022,1,2022-09-04T03:59:00.000Z,401426543,Hawaii,Western Kentucky,16.5,L,-15.5,,Mountain West,Conference USA,G6,G6,G6_vs_G6,33.0,33.0,33.0,60.0,51.0,69.0,-27.0,-36.0,-18.0
2022,1,2022-09-04T03:59:00.000Z,401426543,Western Kentucky,Hawaii,-16.5,W,15.5,,Conference USA,Mountain West,G6,G6,G6_vs_G6,60.0,51.0,69.0,33.0,33.0,33.0,27.0,18.0,36.0
2022,2,2022-09-10T23:00:00.000Z,401426544,FIU,Texas State,13.5,L,-15.5,,Conference USA,Sun Belt,G6,G6,G6_vs_G6,,,,77.0,89.0,64.0,,,
2022,2,2022-09-10T23:00:00.000Z,401426544,Texas State,FIU,-13.5,W,15.5,,Sun Belt,Conference USA,G6,G6,G6_vs_G6,77.0,89.0,64.0,,,,,,
2022,2,2022-09-10T19:30:00.000Z,401426545,Charlotte,Maryland,28.0,L,-7.0,,Conference USA,Big Ten,G6,P4,G6_vs_P4,76.0,89.0,63.0,72.0,83.0,61.0,4.0,28.0,-20.0
2022,2,2022-09-10T19:30:00.000Z,401426545,Maryland,Charlotte,-28.0,W,7.0,,Big Ten,Conference USA,P4,G6,P4_vs_G6,72.0,83.0,61.0,76.0,89.0,63.0,-4.0,20.0,-28.0
2022,2,2022-09-10T20:00:00.000Z,401426548,Colorado State,Middle Tennessee,-13.5,L,-28.5,,Mountain West,Conference USA,G6,G6,G6_vs_G6,64.0,55.0,72.0,56.0,58.0,54.0,8.0,1.0,14.0
2022,2,2022-09-10T20:00:00.000Z,401426548,Middle Tennessee,Colorado State,13.5,W,28.5,,Conference USA,Mountain West,G6,G6,G6_vs_G6,56.0,58.0,54.0,64.0,55.0,72.0,-8.0,-14.0,-1.0
2022,2,2022-09-10T22:00:00.000Z,401426551,Liberty,UAB,6.0,W,13.0,,Independent,Conference USA,Independent,G6,Other,51.0,53.0,50.0,59.0,50.0,67.0,-8.0,-14.0,0.0
2022,2,2022-09-10T22:00:00.000Z,401426551,UAB,Liberty,-6.0,L,-13.0,,Conference USA,Independent,G6,Independent,Other,59.0,50.0,67.0,51.0,53.0,50.0,8.0,0.0,14.0
2022,2,2022-09-11T01:00:00.000Z,401426552,New Mexico State,UTEP,17.5,W,10.5,,Independent,Conference USA,Independent,G6,Other,54.0,31.0,76.0,69.0,60.0,78.0,-15.0,-47.0,16.0
2022,2,2022-09-11T01:00:00.000Z,401426552,UTEP,New Mexico State,-17.5,L,-10.5,,Conference USA,Independent,G6,Independent,Other,69.0,60.0,78.0,54.0,31.0,76.0,15.0,-16.0,47.0
2022,2,2022-09-10T16:00:00.000Z,401426553,Army,UTSA,2.0,L,-1.0,,Independent,Conference USA,Independent,G6,Other,61.0,53.0,69.0,77.0,87.0,67.0,-16.0,-14.0,-18.0
2022,2,2022-09-10T16:00:00.000Z,401426553,UTSA,Army,-2.0,W,1.0,,Conference USA,Independent,G6,Independent,Other,77.0,87.0,67.0,61.0,53.0,69.0,16.0,18.0,14.0
2022,3,2022-09-17T23:00:00.000Z,401426554,Charlotte,Georgia State,19.5,W,20.5,,Conference USA,Sun Belt,G6,G6,G6_vs_G6,76.0,89.0,63.0,76.0,72.0,80.0,0.0,9.0,-9.0
2022,3,2022-09-17T23:00:00.000Z,401426554,Georgia State,Charlotte,-19.5,L,-20.5,,Sun Belt,Conference USA,G6,G6,G6_vs_G6,76.0,72.0,80.0,76.0,89.0,63.0,0.0,9.0,-9.0
2022,3,2022-09-17T23:30:00.000Z,401426555,Florida Atlantic,UCF,7.5,L,-18.5,,Conference USA,American,G6,G6,G6_vs_G6,66.0,82.0,51.0,79.0,77.0,81.0,-13.0,1.0,-26.0
2022,3,2022-09-17T23:30:00.000Z,401426555,UCF,Florida Atlantic,-7.5,W,18.5,,American,Conference USA,G6,G6,G6_vs_G6,79.0,77.0,81.0,66.0,82.0,51.0,13.0,26.0,-1.0
2022,3,2022-09-18T00:00:00.000Z,401426556,Clemson,Louisiana Tech,-33.5,L,-5.5,,ACC,Conference USA,P4,G6,P4_vs_G6,72.0,84.0,61.0,58.0,51.0,66.0,14.0,18.0,10.0
2022,3,2022-09-18T00:00:00.000Z,401426556,Louisiana Tech,Clemson,33.5,W,5.5,,Conference USA,ACC,G6,P4,G6_vs_P4,58.0,51.0,66.0,72.0,84.0,61.0,-14.0,-10.0,-18.0
