flag,reason,game_id,cfbd_game_id,week,date,away_team,home_team,neutral_site,away_power,home_power,home_hfa,hfa_used,stored_projected_margin_home,expected_margin_home,projection_diff_pts,stored_projected_spread,expected_projected_spread,market_spread,projected_total,market_total
OK,,g732,401858524,11,2026-11-14,Minnesota,Penn State,False,3.557,15.2995,3.4,3.4,15.1425,15.1425,0.0,Penn State -15.1,Penn State -15.1,,48.5,
OK,,g736,,11,2026-11-14,Kennesaw State,Sam Houston,False,-10.383,-23.6255,2.5,2.5,-10.7425,-10.7425,0.0,Kennesaw State -10.7,Kennesaw State -10.7,,52.75,
OK,,g737,401860915,11,2026-11-14,Utah State,San Diego State,False,-5.8705,0.032,1.9,1.9,7.8025,7.8025,0.0,San Diego State -7.8,San Diego State -7.8,,51.35,
OK,,g740,401862829,11,2026-11-14,UAB,Temple,False,-16.8055,-9.5155,2.9,2.9,10.19,10.19,0.0,Temple -10.2,Temple -10.2,,58.85,
OK,,g745,401864540,11,2026-11-14,Wyoming,UTEP,False,-12.1405,-19.1955,2.5,2.5,-4.555,-4.555,0.0,Wyoming -4.6,Wyoming -4.6,,45.2,
OK,,g747,401856889,11,2026-11-14,Alabama,Vanderbilt,False,19.527,11.8245,0.9,0.9,-6.8025,-6.8025,0.0,Alabama -6.8,Alabama -6.8,,50.7,
OK,,g748,401858295,11,2026-11-14,California,Virginia,False,1.8945,8.267,3.3,3.3,9.6725,9.6725,0.0,Virginia -9.7,Virginia -9.7,,50.3,
OK,,g749,401858299,11,2026-11-14,Stanford,Virginia Tech,False,-3.008,5.997,2.3,2.3,11.305,11.305,0.0,Virginia Tech -11.3,Virginia Tech -11.3,,49.65,
OK,,g750,401860917,11,2026-11-14,Colorado State,Washington State,False,-12.1455,-2.6455,3.3,3.3,12.8,12.8,0.0,Washington State -12.8,Washington State -12.8,,45.4,
OK,,g752,,11,2026-11-14,Jacksonville State,Western Kentucky,False,-9.423,-6.723,2.8,2.8,5.5,5.5,0.0,Western Kentucky -5.5,Western Kentucky -5.5,,56.5,
OK,,g757,401866467,12,2026-11-18,Akron,Massachusetts,False,-17.8955,-27.9655,1.6,1.6,-8.47,-8.47,0.0,Akron -8.5,Akron -8.5,,47.3,
OK,,g758,401866468,12,2026-11-18,Bowling Green,Toledo,False,-15.4455,-5.238,2.6,2.6,12.8075,12.8075,0.0,Toledo -12.8,Toledo -12.8,,43.85,
OK,,g760,401862830,12,2026-11-19,Rice,Temple,False,-15.1505,-9.5155,2.9,2.9,8.535,8.535,0.0,Temple -8.5,Temple -8.5,,54.35,
OK,,g762,401858302,12,2026-11-20,Virginia Tech,Miami-FL,False,5.997,23.1995,1.7,1.7,18.9025,18.9025,0.0,Miami-FL -18.9,Miami-FL -18.9,,50.35,
OK,,g763,401864545,12,2026-11-21,UTEP,Air Force,False,-19.1955,-6.9305,3.2,3.2,15.465,15.465,0.0,Air Force -15.5,Air Force -15.5,,51.2,
OK,,g767,401862831,12,2026-11-21,East Carolina,Army,False,-1.0655,-3.168,1.8,1.8,-0.3025,-0.3025,0.0,East Carolina -0.3,East Carolina -0.3,,51.15,
OK,,g770,401860925,12,2026-11-21,San Diego State,Boise State,False,0.032,5.2095,2.8,2.8,7.9775,7.9775,0.0,Boise State -8,Boise State -8,,50.4,
OK,,g772,401858308,12,2026-11-21,Stanford,California,False,-3.008,1.8945,2.8,2.8,7.7025,7.7025,0.0,California -7.7,California -7.7,,50.55,
OK,,g773,401856867,12,2026-11-21,Colorado,Cincinnati,False,-0.1305,3.852,2.1,2.1,6.0825,6.0825,0.0,Cincinnati -6.1,Cincinnati -6.1,,53.1,
OK,,g775,401858303,12,2026-11-21,Clemson,Duke,False,12.1145,4.427,3.2,3.2,-4.4875,-4.4875,0.0,Clemson -4.5,Clemson -4.5,,53.4,
OK,,g776,401856748,12,2026-11-21,Vanderbilt,Florida,False,11.8245,14.092,2.5,2.5,4.7675,4.7675,0.0,Florida -4.8,Florida -4.8,,51.8,
OK,,g778,401858304,12,2026-11-21,NC State,Florida State,False,4.6645,8.657,1.9,1.9,5.8925,5.8925,0.0,Florida State -5.9,Florida State -5.9,,53.15,
OK,,g779,401860918,12,2026-11-21,Colorado State,Fresno State,False,-12.1455,-1.9905,2.7,2.7,12.855,12.855,0.0,Fresno State -12.9,Fresno State -12.9,,44.65,
OK,,g780,401858310,12,2026-11-21,Wake Forest,Georgia Tech,False,3.9095,6.1295,1.4,1.4,3.62,3.62,0.0,Georgia Tech -3.6,Georgia Tech -3.6,,48.55,
OK,,g782,,12,2026-11-21,Missouri State,Jacksonville State,False,-15.263,-9.423,2.5,2.5,8.34,8.34,0.0,Jacksonville State -8.3,Jacksonville State -8.3,,54.2,
OK,,g789,,12,2026-11-21,Georgia State,Marshall,False,-19.4455,-8.323,1.3,1.3,12.4225,12.4225,0.0,Marshall -12.4,Marshall -12.4,,61.05,
OK,,g790,401858528,12,2026-11-21,UCLA,Michigan,False,3.027,16.597,2.9,2.9,16.47,16.47,0.0,Michigan -16.5,Michigan -16.5,,50.95,
OK,,g791,401858529,12,2026-11-21,Oregon,Michigan State,False,27.177,0.547,2.0,2.0,-24.63,-24.63,0.0,Oregon -24.6,Oregon -24.6,,52.95,
OK,,g794,401856751,12,2026-11-21,Kentucky,Missouri,False,5.9595,14.542,2.5,2.5,11.0825,11.0825,0.0,Missouri -11.1,Missouri -11.1,,47.65,
OK,,g795,401862834,12,2026-11-21,Memphis,Navy,False,-1.253,1.0895,2.6,2.6,4.9425,4.9425,0.0,Navy -4.9,Navy -4.9,,56.5,
OK,,g796,401858531,12,2026-11-21,Ohio State,Nebraska,False,30.5145,6.942,1.5,1.5,-22.0725,-22.0725,0.0,Ohio State -22.1,Ohio State -22.1,,50.05,
OK,,g799,401864543,12,2026-11-21,Northern Illinois,North Dakota State,False,-18.008,-4.1667,2.5,2.5,16.3413,16.3413,0.0,North Dakota State -16.3,North Dakota State -16.3,,47.9,
OK,,g800,401858307,12,2026-11-21,SMU,Notre Dame,False,12.002,27.297,3.2,3.2,18.495,18.495,0.0,Notre Dame -18.5,Notre Dame -18.5,,53.7,
OK,,g804,401858532,12,2026-11-21,Rutgers,Penn State,False,1.0395,15.2995,3.4,3.4,17.66,17.66,0.0,Penn State -17.7,Penn State -17.7,,55.65,
OK,,g805,401858533,12,2026-11-21,Wisconsin,Purdue,False,4.417,-2.558,1.3,1.3,-5.675,-5.675,0.0,Wisconsin -5.7,Wisconsin -5.7,,45.15,
OK,,g807,401864544,12,2026-11-21,UNLV,San Jose State,False,0.3445,-14.4105,2.5,2.5,-12.255,-12.255,0.0,UNLV -12.3,UNLV -12.3,,55.9,
OK,,g809,,12,2026-11-21,South Alabama,Southern Miss,False,-10.968,-13.6905,2.1,2.1,-0.6225,-0.6225,0.0,South Alabama -0.6,South Alabama -0.6,,56.85,
OK,,g810,401856872,12,2026-11-21,Utah,TCU,False,13.042,8.9095,2.2,2.2,-1.9325,-1.9325,0.0,Utah -1.9,Utah -1.9,,53.65,
OK,,g813,401860920,12,2026-11-21,Washington State,Texas State,False,-2.6455,-3.3455,2.3,2.3,1.6,1.6,0.0,Texas State -1.6,Texas State -1.6,,57.3,
OK,,g816,401862832,12,2026-11-21,Charlotte,Tulsa,False,-23.1705,-9.588,0.7,0.7,14.2825,14.2825,0.0,Tulsa -14.3,Tulsa -14.3,,53.95,
OK,,g819,401858305,12,2026-11-21,North Carolina,Virginia,False,1.9295,8.267,3.3,3.3,9.6375,9.6375,0.0,Virginia -9.6,Virginia -9.6,,45.9,
OK,,g822,401864542,12,2026-11-21,New Mexico,Wyoming,False,-2.1405,-12.1405,3.0,3.0,-7.0,-7.0,0.0,New Mexico -7,New Mexico -7,,46.35,
OK,,g825,401856879,13,2026-11-26,TCU,Texas Tech,False,8.9095,23.1195,3.2,3.2,17.41,17.41,0.0,Texas Tech -17.4,Texas Tech -17.4,,52.75,
OK,,g828,401858536,13,2026-11-27,Nebraska,Iowa,False,6.942,13.6395,2.4,2.4,9.0975,9.0975,0.0,Iowa -9.1,Iowa -9.1,,49.15,
OK,,g833,401856880,13,2026-11-27,West Virginia,Utah,False,0.842,13.042,3.3,3.3,15.5,15.5,0.0,Utah -15.5,Utah -15.5,,53.0,
OK,,g834,401856757,13,2026-11-28,Auburn,Alabama,False,12.5795,19.527,3.2,3.2,10.1475,10.1475,0.0,Alabama -10.1,Alabama -10.1,,44.9,
OK,,g835,401856873,13,2026-11-28,Arizona State,Arizona,False,6.4595,9.372,2.7,2.7,5.6125,5.6125,0.0,Arizona -5.6,Arizona -5.6,,50.85,
OK,,g840,401866475,13,2026-11-28,Massachusetts,Bowling Green,False,-27.9655,-15.4455,1.5,1.5,14.02,14.02,0.0,Bowling Green -14,Bowling Green -14,,46.4,
OK,,g841,401858315,13,2026-11-28,Pittsburgh,California,False,7.8595,1.8945,2.8,2.8,-3.165,-3.165,0.0,Pittsburgh -3.2,Pittsburgh -3.2,,54.2,
OK,,g843,401856764,13,2026-11-28,South Carolina,Clemson,False,11.5345,12.1145,2.5,2.5,3.08,3.08,0.0,Clemson -3.1,Clemson -3.1,,47.4,
OK,,g847,401862837,13,2026-11-28,Florida Atlantic,East Carolina,False,-9.5155,-1.0655,1.9,1.9,10.35,10.35,0.0,East Carolina -10.3,East Carolina -10.3,,56.15,
OK,,g848,,13,2026-11-28,Sam Houston,Florida International,False,-23.6255,-13.2455,1.8,1.8,12.18,12.18,0.0,Florida International -12.2,Florida International -12.2,,55.3,
OK,,g853,401864547,13,2026-11-28,Sacramento State,Hawaii,False,-17.4333,-4.028,2.1,2.1,15.5053,15.5053,0.0,Hawaii -15.5,Hawaii -15.5,,54.05,
OK,,g854,401856874,13,2026-11-28,Baylor,Houston,False,5.3245,8.382,1.7,1.7,4.7575,4.7575,0.0,Houston -4.8,Houston -4.8,,57.3,
OK,,g855,401858538,13,2026-11-28,Purdue,Indiana,False,-2.558,27.277,1.9,1.9,31.735,31.735,0.0,Indiana -31.7,Indiana -31.7,,51.05,
OK,,g857,,13,2026-11-28,Coastal Carolina,James Madison,False,-14.1705,1.017,2.7,2.7,17.8875,17.8875,0.0,James Madison -17.9,James Madison -17.9,,53.6,
OK,,g860,401862838,13,2026-11-28,Temple,Memphis,False,-9.5155,-1.253,2.5,2.5,10.7625,10.7625,0.0,Memphis -10.8,Memphis -10.8,,58.9,
OK,,g861,401858311,13,2026-11-28,Boston College,Miami-FL,False,-3.488,23.1995,1.7,1.7,28.3875,28.3875,0.0,Miami-FL -28.4,Miami-FL -28.4,,50.45,
OK,,g867,401862843,13,2026-11-28,UAB,North Texas,False,-16.8055,-4.7105,2.9,2.9,14.995,14.995,0.0,North Texas -15,North Texas -15,,58.5,
OK,,g868,401864550,13,2026-11-28,UTEP,Northern Illinois,False,-19.1955,-18.008,1.1,1.1,2.2875,2.2875,0.0,Northern Illinois -2.3,Northern Illinois -2.3,,47.5,
OK,,g870,401858540,13,2026-11-28,Michigan,Ohio State,False,16.597,30.5145,3.0,3.0,16.9175,16.9175,0.0,Ohio State -16.9,Ohio State -16.9,Ohio State -11.5,49.2,45.5
OK,,g873,401858541,13,2026-11-28,Washington,Oregon,False,13.6645,27.177,2.5,2.5,16.0125,16.0125,0.0,Oregon -16,Oregon -16,,51.65,
OK,,g876,401864549,13,2026-11-28,North Dakota State,San Jose State,False,-4.1667,-14.4105,2.5,2.5,-7.7438,-7.7438,0.0,North Dakota State -7.7,North Dakota State -7.7,,51.2,
OK,,g877,401862839,13,2026-11-28,Tulane,South Florida,False,-0.3055,0.7595,2.6,2.6,3.665,3.665,0.0,South Florida -3.7,South Florida -3.7,,54.05,
OK,,g879,401858314,13,2026-11-28,Notre Dame,Syracuse,False,27.297,-3.118,2.9,2.9,-27.515,-27.515,0.0,Notre Dame -27.5,Notre Dame -27.5,,51.85,
OK,,g881,,13,2026-11-28,Marshall,UL-Monroe,False,-8.323,-20.268,1.5,1.5,-10.445,-10.445,0.0,Marshall -10.4,Marshall -10.4,,57.95,
OK,,g882,401864548,13,2026-11-28,Nevada,UNLV,False,-14.253,0.3445,2.1,2.1,16.6975,16.6975,0.0,UNLV -16.7,UNLV -16.7,,53.5,
OK,,g890,401858544,13,2026-11-28,Minnesota,Wisconsin,False,3.557,4.417,2.0,2.0,2.86,2.86,0.0,Wisconsin -2.9,Wisconsin -2.9,,41.95,
OK,,g902,401862844,15,2026-12-12,Navy,Army,True,1.0895,-3.168,1.8,0.0,-4.2575,-4.2575,0.0,Navy -4.3,Navy -4.3,,53.4,
MISSING_TEAM,team missing from DB.teams,g10,401856767,1,2026-09-03,Bethune-Cookman,Central Florida,False,,1.862,2.7,2.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g11,401864424,1,2026-09-03,Merrimack,Delaware,False,,-11.268,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g13,401864425,1,2026-09-03,West Georgia,Kennesaw State,False,,-10.383,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g14,401858422,1,2026-09-03,Eastern Illinois,Minnesota,False,,3.557,2.4,2.4,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g15,401856663,1,2026-09-03,UAPB,Missouri,False,,14.542,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g17,401856768,1,2026-09-03,Idaho,Utah,False,,13.042,3.3,3.3,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g9,401866409,1,2026-09-03,UAlbany,Buffalo,False,,-13.403,2.8,2.8,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g20,401866623,1,2026-09-04,North Carolina A&T,Georgia State,False,,-19.4455,1.7,1.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g21,401856769,1,2026-09-04,LIU,Kansas,False,,4.237,2.4,2.4,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g23,401864496,1,2026-09-05,Duquesne,Air Force,False,,-6.9305,3.2,3.2,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g25,401866627,1,2026-09-05,Maine,Appalachian State,False,,-11.6805,1.8,1.8,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g26,401856773,1,2026-09-05,Northern Arizona,Arizona,False,,9.372,2.7,2.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g27,401856774,1,2026-09-05,Morgan State,Arizona State,False,,6.4595,2.2,2.2,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g28,401856635,1,2026-09-05,North Alabama,Arkansas,False,,5.912,2.4,2.4,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g29,401862701,1,2026-09-05,Bryant,Army,False,,-3.168,1.8,1.8,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g31,401856775,1,2026-09-05,Utah Tech,BYU,False,,14.1595,2.1,2.1,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g32,401866410,1,2026-09-05,Tarleton State,Bowling Green,False,,-15.4455,1.5,1.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g34,401862694,1,2026-09-05,The Citadel,Charlotte,False,,-23.1705,1.7,1.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g37,401861962,1,2026-09-05,Lafayette,Connecticut,False,,-9.1105,1.9,1.9,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g40,401856658,1,2026-09-05,Tennessee State,Georgia,False,,25.3895,1.8,1.8,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g41,401868170,1,2026-09-05,Charleston So.,Georgia Southern,False,,-10.1255,3.6,3.6,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g47,401856779,1,2026-09-05,Southeast Missouri,Iowa State,False,,2.057,2.7,2.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g49,401868140,1,2026-09-05,Eastern Kentucky,Jacksonville State,False,,-9.423,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g50,401856771,1,2026-09-05,Nicholls,Kansas State,False,,8.392,3.8,3.8,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g51,401856659,1,2026-09-05,Youngstown State,Kentucky,False,,5.9595,2.7,2.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g53,401869142,1,2026-09-05,Lamar,Louisiana,False,,-9.8605,2.7,2.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g54,401869129,1,2026-09-05,Northwestern State,Louisiana Tech,False,,-9.2555,2.4,2.4,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g55,,1,2026-09-05,Hampton,Maryland,False,,1.747,2.3,2.3,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g59,401867866,1,2026-09-05,Murray State,Middle Tennessee,False,,-20.3555,3.2,3.2,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g61,401862696,1,2026-09-05,Towson,Navy,False,,1.0895,2.6,2.6,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g65,,1,2026-09-05,Mercyhurst,New Mexico State,False,,-17.4105,3.0,3.0,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g66,401864499,1,2026-09-05,Fordham,North Dakota State,False,,-4.1667,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g67,401858431,1,2026-09-05,South Dakota State,Northwestern,False,,4.0345,2.1,2.1,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g70,401867973,1,2026-09-05,Norfolk State,Old Dominion,False,,-2.2055,1.7,1.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g74,401858435,1,2026-09-05,Indiana State,Purdue,False,,-2.558,1.3,1.3,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g75,401862697,1,2026-09-05,HCU,Rice,False,,-15.1505,2.9,2.9,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g76,401866411,1,2026-09-05,MVSU,Sacramento State,False,,-17.4333,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g77,401860879,1,2026-09-05,Portland State,San Diego State,False,,0.032,1.9,1.9,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g78,401868316,1,2026-09-05,Southeastern La.,South Alabama,False,,-10.968,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g81,401868356,1,2026-09-05,Alcorn State,Southern Miss,False,,-13.6905,2.1,2.1,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g82,401858208,1,2026-09-05,New Hampshire,Syracuse,False,,-3.118,2.9,2.9,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g83,401862698,1,2026-09-05,Rhode Island,Temple,False,,-9.5155,2.9,2.9,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g84,401856666,1,2026-09-05,Furman,Tennessee,False,,15.7695,2.3,2.3,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g87,401856770,1,2026-09-05,Abilene Christian,Texas Tech,False,,23.1195,3.2,3.2,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g91,401862700,1,2026-09-05,UTRGV,UTSA,False,,-2.288,2.0,2.0,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g92,401860880,1,2026-09-05,Idaho State,Utah State,False,,-5.8705,2.7,2.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g93,401856669,1,2026-09-05,Austin Peay,Vanderbilt,False,,11.8245,0.9,0.9,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g94,401858211,1,2026-09-05,VMI,Virginia Tech,False,,5.997,2.3,2.3,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g100,401858213,2,2026-09-10,Florida A&M,Miami-FL,False,,23.1995,1.7,1.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g103,401858215,2,2026-09-11,Villanova,Louisville,False,,10.9195,2.9,2.9,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g105,401866412,2,2026-09-12,Robert Morris,Akron,False,,-17.8955,0.7,0.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g106,401868241,2,2026-09-12,West Georgia,Arkansas State,False,,-9.783,2.9,2.9,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g110,401866413,2,2026-09-12,Stony Brook,Ball State,False,,-22.3355,1.5,1.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g111,401856784,2,2026-09-12,Prairie View A&M,Baylor,False,,5.3245,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g113,401866415,2,2026-09-12,Colgate,Central Michigan,False,,-12.428,1.7,1.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g114,401856786,2,2026-09-12,Western Carolina,Cincinnati,False,,3.852,2.1,2.1,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g116,401868008,2,2026-09-12,Fordham,Coastal Carolina,False,,-14.1705,2.3,2.3,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g117,401856785,2,2026-09-12,Weber State,Colorado,False,,-0.1305,2.6,2.6,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g118,401860882,2,2026-09-12,Southern Utah,Colorado State,False,,-12.1455,2.0,2.0,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g121,401856672,2,2026-09-12,Campbell,Florida,False,,14.092,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g128,401856787,2,2026-09-12,Southern,Houston,False,,8.382,1.7,1.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g130,401858439,2,2026-09-12,Howard,Indiana,False,,27.277,1.9,1.9,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g132,401867929,2,2026-09-12,Wagner,James Madison,False,,1.017,2.7,2.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g135,401866416,2,2026-09-12,Wofford,Kent State,False,,-20.008,2.1,2.1,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g138,401868187,2,2026-09-12,Gardner-Webb,Liberty,False,,-8.473,3.5,3.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g140,401866420,2,2026-09-12,Sacred Heart,Massachusetts,False,,-27.9655,1.6,1.6,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g141,401866417,2,2026-09-12,Holy Cross,Miami-OH,False,,-7.6355,2.7,2.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g145,,2,2026-09-12,Lindenwood,Missouri State,False,,-15.263,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g146,401858222,2,2026-09-12,Richmond,NC State,False,,4.6645,3.1,3.1,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g148,401864500,2,2026-09-12,Montana State,Nevada,False,,-14.253,2.1,2.1,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g149,401865252,2,2026-09-12,Mercyhurst,New Mexico,False,,-2.1405,0.9,0.9,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g150,401858218,2,2026-09-12,ETSU,North Carolina,False,,1.9295,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g152,401864503,2,2026-09-12,Illinois State,Northern Illinois,False,,-18.008,1.1,1.1,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g160,401858223,2,2026-09-12,UC Davis,SMU,False,,12.002,3.4,3.4,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g162,401864504,2,2026-09-12,Cal Poly,San Jose State,False,,-14.4105,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g163,401856680,2,2026-09-12,Towson,South Carolina,False,,11.5345,2.3,2.3,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g165,401856789,2,2026-09-12,Grambling State,TCU,False,,8.9095,2.2,2.2,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g170,401866419,2,2026-09-12,CCSU,Toledo,False,,-5.238,2.6,2.6,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g171,401868326,2,2026-09-12,Alabama State,Troy,False,,-7.8705,1.7,1.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g176,401864505,2,2026-09-12,Texas Southern,UTEP,False,,-19.1955,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g179,401858220,2,2026-09-12,Norfolk State,Virginia,False,,8.267,3.3,3.3,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g182,401856791,2,2026-09-12,UT Martin,West Virginia,False,,0.842,3.4,3.4,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g183,401866421,2,2026-09-12,Monmouth,Western Michigan,False,,-5.763,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g184,401858447,2,2026-09-12,Western Illinois,Wisconsin,False,,4.417,2.0,2.0,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g185,401864506,2,2026-09-12,Northern Colorado,Wyoming,False,,-12.1405,3.0,3.0,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g195,401860885,3,2026-09-19,South Dakota,Boise State,False,,5.2095,2.8,2.8,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g196,401858227,3,2026-09-19,Maine,Boston College,False,,-3.488,1.9,1.9,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g197,401858233,3,2026-09-19,Wagner,California,False,,1.8945,2.8,2.8,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g206,401858228,3,2026-09-19,Mercer,Georgia Tech,False,,6.1295,1.4,1.4,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g207,401858448,3,2026-09-19,Southern Illinois,Illinois,False,,9.0895,1.5,1.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g209,401858471,3,2026-09-19,Northern Iowa,Iowa,False,,13.6395,2.4,2.4,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g218,401866424,3,2026-09-19,Stonehill,Massachusetts,False,,-27.9655,1.6,1.6,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g219,401862772,3,2026-09-19,UT Martin,Memphis,False,,-1.253,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g225,401858452,3,2026-09-19,North Dakota,Nebraska,False,,6.942,1.5,1.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g230,401856803,3,2026-09-19,Murray State,Oklahoma State,False,,1.7045,2.8,2.8,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g233,401858455,3,2026-09-19,Portland State,Oregon,False,,27.177,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g234,401860886,3,2026-09-19,Montana,Oregon State,False,,-9.153,3.5,3.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g239,,3,2026-09-19,Nicholls,Sam Houston,False,,-23.6255,2.5,2.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g244,401862777,3,2026-09-19,Delaware State,South Florida,False,,0.7595,2.6,2.6,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g252,401862775,3,2026-09-19,East Texas A&M,Tulsa,False,,-9.588,0.7,0.7,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g254,401868317,3,2026-09-19,Southeastern La.,UL-Monroe,False,,-20.268,1.5,1.5,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g257,401858459,3,2026-09-19,Eastern Washington,Washington,False,,13.6645,2.1,2.1,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g258,401860890,3,2026-09-19,Duquesne,Washington State,False,,-2.6455,3.3,3.3,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g272,401866426,4,2026-09-26,Robert Morris,Buffalo,False,,-13.403,2.8,2.8,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g276,401858244,4,2026-09-26,William & Mary,Duke,False,,4.427,3.2,3.2,,,,,,,,
MISSING_TEAM,team missing from DB.teams,g277,401862781,4,2026-09-26,NC Central,East Carolina,False,,-1.0655,1.9,1.9,,,,,,,,
